x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date
0.077713,-0.159637,-1.008575,1.024084,252036.421127,2001-01-03 20:00:36.421 -0200
0.066544,-0.160187,-0.983170,0.998354,252036.391696,2001-01-03 20:00:36.392 -0200
0.024277,-0.134979,-0.961960,0.971687,252036.362269,2001-01-03 20:00:36.362 -0200
0.042343,-0.144424,-0.987320,0.998725,252036.332840,2001-01-03 20:00:36.333 -0200
0.036926,-0.141678,-0.980850,0.991717,252036.303412,2001-01-03 20:00:36.303 -0200
0.046051,-0.139496,-0.993469,1.004271,252036.273985,2001-01-03 20:00:36.274 -0200
0.057510,-0.149048,-1.014343,1.026847,252036.244563,2001-01-03 20:00:36.245 -0200
0.057526,-0.158035,-1.010620,1.024518,252036.215138,2001-01-03 20:00:36.215 -0200
0.060852,-0.159622,-0.997971,1.012486,252036.185712,2001-01-03 20:00:36.186 -0200
0.039383,-0.128891,-0.988998,0.998139,252036.156283,2001-01-03 20:00:36.156 -0200
0.066589,-0.148102,-0.990967,1.004183,252036.126853,2001-01-03 20:00:36.127 -0200
0.065186,-0.144791,-0.987579,1.000263,252036.097426,2001-01-03 20:00:36.097 -0200
0.058441,-0.157593,-0.980911,0.995207,252036.067997,2001-01-03 20:00:36.068 -0200
0.042969,-0.144333,-0.990585,1.001967,252036.038567,2001-01-03 20:00:36.039 -0200
0.066742,-0.143936,-0.992432,1.005034,252036.009139,2001-01-03 20:00:36.009 -0200
0.068436,-0.155762,-0.973236,0.987995,252035.979710,2001-01-03 20:00:35.980 -0200
0.273560,-0.458420,-0.835953,0.991867,252028.208884,2001-01-03 20:00:28.209 -0200
0.205811,-0.491882,-0.897034,1.043540,252028.179457,2001-01-03 20:00:28.179 -0200
0.186890,-0.525589,-0.885162,1.046271,252028.150030,2001-01-03 20:00:28.150 -0200
0.272919,-0.559677,-0.695190,0.933281,252028.120603,2001-01-03 20:00:28.121 -0200
0.172501,-0.508926,-0.789551,0.955067,252028.091177,2001-01-03 20:00:28.091 -0200
0.170303,-0.530945,-0.790588,0.967438,252028.061751,2001-01-03 20:00:28.062 -0200
0.182465,-0.500046,-0.857712,1.009460,252028.032325,2001-01-03 20:00:28.032 -0200
0.136978,-0.500137,-0.869370,1.012276,252028.002901,2001-01-03 20:00:28.003 -0200
0.096420,-0.518860,-0.759796,0.925096,252027.973475,2001-01-03 20:00:27.973 -0200
0.137268,-0.535446,-0.757858,0.938027,252027.944048,2001-01-03 20:00:27.944 -0200
0.065994,-0.421860,-0.869415,0.968609,252027.914622,2001-01-03 20:00:27.915 -0200
-0.027084,-0.343567,-0.914658,0.977430,252027.885194,2001-01-03 20:00:27.885 -0200
0.008667,-0.321060,-0.859039,0.917117,252027.855772,2001-01-03 20:00:27.856 -0200
0.075394,-0.317139,-0.833221,0.894717,252027.826349,2001-01-03 20:00:27.826 -0200
0.069946,-0.371323,-0.824936,0.907355,252027.796926,2001-01-03 20:00:27.797 -0200
0.021530,-0.363907,-0.817810,0.895380,252027.767502,2001-01-03 20:00:27.768 -0200
0.016769,-0.322357,-0.819977,0.881225,252027.738081,2001-01-03 20:00:27.738 -0200
0.065689,-0.294312,-0.836136,0.888852,252027.708659,2001-01-03 20:00:27.709 -0200
0.114456,-0.319229,-0.864273,0.928426,252027.679231,2001-01-03 20:00:27.679 -0200
0.073410,-0.323883,-0.927841,0.985484,252027.649815,2001-01-03 20:00:27.650 -0200
0.070435,-0.322891,-0.975967,1.030404,252027.620390,2001-01-03 20:00:27.620 -0200
0.063797,-0.346634,-1.018585,1.077841,252027.590966,2001-01-03 20:00:27.591 -0200
0.088791,-0.379288,-1.040894,1.111397,252027.561542,2001-01-03 20:00:27.562 -0200
0.116043,-0.308228,-1.015732,1.067793,252027.532119,2001-01-03 20:00:27.532 -0200
0.123795,-0.247055,-1.009995,1.047115,252027.502689,2001-01-03 20:00:27.503 -0200
0.119431,-0.194794,-1.061401,1.085717,252027.473271,2001-01-03 20:00:27.473 -0200
0.165588,-0.230698,-1.083664,1.120254,252027.443848,2001-01-03 20:00:27.444 -0200
0.132980,-0.236221,-1.020813,1.056193,252027.414422,2001-01-03 20:00:27.414 -0200
0.109344,-0.190933,-0.997696,1.021670,252027.384999,2001-01-03 20:00:27.385 -0200
0.094345,-0.211319,-1.050613,1.075800,252027.355576,2001-01-03 20:00:27.356 -0200
0.093704,-0.159943,-1.040710,1.057091,252027.326146,2001-01-03 20:00:27.326 -0200
0.116562,-0.141876,-1.003174,1.019840,252027.296731,2001-01-03 20:00:27.297 -0200
0.111771,-0.143372,-1.036575,1.052396,252027.267309,2001-01-03 20:00:27.267 -0200
0.121811,-0.119064,-1.062210,1.075781,252027.237883,2001-01-03 20:00:27.238 -0200
0.124039,-0.084900,-1.036865,1.047704,252027.208458,2001-01-03 20:00:27.208 -0200
0.135956,-0.090332,-1.022369,1.035318,252027.179033,2001-01-03 20:00:27.179 -0200
0.123367,-0.097015,-1.016647,1.028690,252027.149581,2001-01-03 20:00:27.150 -0200
0.150726,-0.067566,-1.024170,1.037404,252027.120182,2001-01-03 20:00:27.120 -0200
0.197495,-0.053391,-1.041183,1.061093,252027.090757,2001-01-03 20:00:27.091 -0200
0.187637,-0.036377,-1.022873,1.040577,252027.061335,2001-01-03 20:00:27.061 -0200
0.165451,-0.048782,-0.994171,1.009024,252027.031909,2001-01-03 20:00:27.032 -0200
0.166733,-0.067932,-1.011703,1.027598,252027.002486,2001-01-03 20:00:27.002 -0200
0.138641,-0.066345,-1.015198,1.026767,252026.973051,2001-01-03 20:00:26.973 -0200
0.127243,-0.066467,-0.972275,0.982816,252026.943637,2001-01-03 20:00:26.944 -0200
0.124023,-0.037933,-0.958557,0.967291,252026.914211,2001-01-03 20:00:26.914 -0200
0.155991,-0.011734,-1.035782,1.047528,252026.884783,2001-01-03 20:00:26.885 -0200
0.171661,-0.026627,-1.063400,1.077496,252026.855355,2001-01-03 20:00:26.855 -0200
0.150864,-0.031586,-0.987366,0.999324,252026.825926,2001-01-03 20:00:26.826 -0200
0.126358,-0.061600,-0.941162,0.951602,252026.796497,2001-01-03 20:00:26.796 -0200
0.132980,-0.111008,-0.961777,0.977252,252026.767070,2001-01-03 20:00:26.767 -0200
0.118057,-0.079025,-1.018951,1.028807,252026.737644,2001-01-03 20:00:26.738 -0200
0.148224,-0.072495,-1.073532,1.086139,252026.708220,2001-01-03 20:00:26.708 -0200
0.130508,-0.076233,-1.048264,1.059104,252026.678795,2001-01-03 20:00:26.679 -0200
0.158203,-0.076660,-0.959244,0.975220,252026.649368,2001-01-03 20:00:26.649 -0200
0.179260,-0.076859,-0.970001,0.989416,252026.619942,2001-01-03 20:00:26.620 -0200
0.183899,-0.073441,-1.038391,1.057104,252026.590514,2001-01-03 20:00:26.591 -0200
0.150711,-0.074005,-1.002365,1.016330,252026.561088,2001-01-03 20:00:26.561 -0200
0.113495,-0.121307,-0.899002,0.914222,252026.531662,2001-01-03 20:00:26.532 -0200
0.090042,-0.158569,-0.892258,0.910701,252026.502239,2001-01-03 20:00:26.502 -0200
0.070389,-0.129150,-0.943283,0.954682,252026.472814,2001-01-03 20:00:26.473 -0200
0.099197,-0.118042,-0.950058,0.962489,252026.443387,2001-01-03 20:00:26.443 -0200
0.106018,-0.131775,-0.974335,0.988905,252026.413960,2001-01-03 20:00:26.414 -0200
0.103577,-0.141739,-0.999664,1.014961,252026.384533,2001-01-03 20:00:26.385 -0200
0.106705,-0.120560,-1.005630,1.018437,252026.355106,2001-01-03 20:00:26.355 -0200
0.114395,-0.129990,-1.021179,1.035756,252026.325676,2001-01-03 20:00:26.326 -0200
0.103516,-0.149628,-1.024628,1.040656,252026.296246,2001-01-03 20:00:26.296 -0200
0.094666,-0.152283,-1.016617,1.032309,252026.266817,2001-01-03 20:00:26.267 -0200
0.106552,-0.147079,-1.026093,1.042042,252026.237390,2001-01-03 20:00:26.237 -0200
0.103287,-0.145050,-1.014999,1.030501,252026.207962,2001-01-03 20:00:26.208 -0200
0.093781,-0.149521,-0.995377,1.010903,252026.178540,2001-01-03 20:00:26.179 -0200
0.096146,-0.137726,-0.995575,1.009644,252026.149115,2001-01-03 20:00:26.149 -0200
0.102692,-0.125168,-0.989487,1.002645,252026.119690,2001-01-03 20:00:26.120 -0200
0.101791,-0.133347,-0.989853,1.003968,252026.090265,2001-01-03 20:00:26.090 -0200
0.093765,-0.134384,-0.981461,0.995046,252026.060840,2001-01-03 20:00:26.061 -0200
0.101624,-0.142212,-0.969116,0.984753,252026.031415,2001-01-03 20:00:26.031 -0200
0.101059,-0.146500,-0.982941,0.998923,252026.001989,2001-01-03 20:00:26.002 -0200
0.098328,-0.149811,-0.982819,0.999022,252025.972564,2001-01-03 20:00:25.973 -0200
0.095627,-0.150055,-0.976166,0.992250,252025.943138,2001-01-03 20:00:25.943 -0200
0.089355,-0.162186,-0.975861,0.993274,252025.913713,2001-01-03 20:00:25.914 -0200
0.086349,-0.164749,-0.972870,0.990492,252025.884288,2001-01-03 20:00:25.884 -0200
0.066269,-0.171463,-0.982330,0.999382,252025.854861,2001-01-03 20:00:25.855 -0200
0.064728,-0.171356,-0.972443,0.989544,252025.825433,2001-01-03 20:00:25.825 -0200
0.071335,-0.167465,-0.970139,0.987067,252025.796006,2001-01-03 20:00:25.796 -0200
0.062225,-0.162933,-0.985947,1.001254,252025.766581,2001-01-03 20:00:25.767 -0200
0.073105,-0.158691,-0.989441,1.004749,252025.737154,2001-01-03 20:00:25.737 -0200
0.072220,-0.166580,-0.990570,1.007072,252025.707722,2001-01-03 20:00:25.708 -0200
0.078888,-0.158920,-0.964447,0.980631,252025.678300,2001-01-03 20:00:25.678 -0200
0.080765,-0.163300,-0.977585,0.994415,252025.648873,2001-01-03 20:00:25.649 -0200
0.077621,-0.154388,-1.010132,1.024806,252025.619445,2001-01-03 20:00:25.619 -0200
0.083115,-0.156906,-1.010513,1.025995,252025.590017,2001-01-03 20:00:25.590 -0200
0.067612,-0.142319,-0.968643,0.981374,252025.560588,2001-01-03 20:00:25.561 -0200
0.075394,-0.153076,-0.963882,0.978870,252025.531131,2001-01-03 20:00:25.531 -0200
0.063675,-0.146103,-0.981155,0.994015,252025.501729,2001-01-03 20:00:25.502 -0200
0.068817,-0.141357,-0.991760,1.004144,252025.472263,2001-01-03 20:00:25.472 -0200
0.086899,-0.155289,-0.989395,1.005270,252025.442835,2001-01-03 20:00:25.443 -0200
0.080948,-0.155899,-0.985748,1.001278,252025.413401,2001-01-03 20:00:25.413 -0200
0.095093,-0.157349,-1.005493,1.022163,252025.383988,2001-01-03 20:00:25.384 -0200
0.106064,-0.160690,-1.020157,1.038167,252025.354551,2001-01-03 20:00:25.355 -0200
0.098282,-0.165131,-0.998611,1.016933,252025.325136,2001-01-03 20:00:25.325 -0200
0.085312,-0.168350,-0.972076,0.990228,252025.295711,2001-01-03 20:00:25.296 -0200
0.090729,-0.174377,-0.986542,1.005934,252025.266289,2001-01-03 20:00:25.266 -0200
0.090698,-0.157684,-0.984283,1.000952,252025.236868,2001-01-03 20:00:25.237 -0200
0.088058,-0.153381,-0.987732,1.003441,252025.207442,2001-01-03 20:00:25.207 -0200
0.087860,-0.159195,-0.984772,1.001418,252025.178016,2001-01-03 20:00:25.178 -0200
0.101471,-0.174103,-0.965317,0.986126,252025.148592,2001-01-03 20:00:25.149 -0200
0.083054,-0.154861,-0.970230,0.986015,252025.119167,2001-01-03 20:00:25.119 -0200
0.078934,-0.167480,-1.004990,1.021902,252025.089736,2001-01-03 20:00:25.090 -0200
0.075470,-0.175095,-1.000748,1.018749,252025.060306,2001-01-03 20:00:25.060 -0200
0.084625,-0.173904,-0.969757,0.988854,252025.030874,2001-01-03 20:00:25.031 -0200
0.075760,-0.171341,-0.990295,1.007860,252025.001444,2001-01-03 20:00:25.001 -0200
0.076141,-0.162949,-1.009720,1.025614,252024.972015,2001-01-03 20:00:24.972 -0200
0.086105,-0.167709,-0.998962,1.016596,252024.942586,2001-01-03 20:00:24.943 -0200
0.078506,-0.177032,-0.970139,0.989279,252024.913159,2001-01-03 20:00:24.913 -0200
0.060318,-0.176132,-0.980347,0.997868,252024.883732,2001-01-03 20:00:24.884 -0200
0.072281,-0.184692,-0.995132,1.014704,252024.854302,2001-01-03 20:00:24.854 -0200
0.080460,-0.192810,-0.976074,0.998184,252024.824875,2001-01-03 20:00:24.825 -0200
0.067917,-0.181488,-0.957092,0.976512,252024.795450,2001-01-03 20:00:24.795 -0200
0.086914,-0.175354,-0.988785,1.007967,252024.766026,2001-01-03 20:00:24.766 -0200
0.091507,-0.169342,-1.014771,1.032865,252024.736601,2001-01-03 20:00:24.737 -0200
0.087936,-0.176682,-0.988449,1.007959,252024.707174,2001-01-03 20:00:24.707 -0200
0.082138,-0.173859,-0.974243,0.993037,252024.677745,2001-01-03 20:00:24.678 -0200
0.086014,-0.178009,-0.999283,1.018652,252024.648319,2001-01-03 20:00:24.648 -0200
0.100372,-0.179092,-0.993317,1.014311,252024.618894,2001-01-03 20:00:24.619 -0200
0.095963,-0.183029,-0.958466,0.980492,252024.589468,2001-01-03 20:00:24.589 -0200
0.077103,-0.185013,-0.961197,0.981873,252024.560040,2001-01-03 20:00:24.560 -0200
0.087036,-0.171768,-0.981964,1.000666,252024.530615,2001-01-03 20:00:24.531 -0200
0.107712,-0.171585,-0.988770,1.009311,252024.501190,2001-01-03 20:00:24.501 -0200
0.082565,-0.192398,-0.990494,1.012379,252024.471766,2001-01-03 20:00:24.472 -0200
0.057175,-0.178604,-0.980698,0.998467,252024.442340,2001-01-03 20:00:24.442 -0200
0.090485,-0.181915,-0.980865,1.001687,252024.412912,2001-01-03 20:00:24.413 -0200
0.090469,-0.187561,-0.990952,1.012595,252024.383485,2001-01-03 20:00:24.383 -0200
0.068207,-0.175232,-0.988770,1.006491,252024.354057,2001-01-03 20:00:24.354 -0200
0.075745,-0.168167,-0.980331,0.997531,252024.324626,2001-01-03 20:00:24.325 -0200
0.094177,-0.169434,-0.991333,1.010108,252024.295197,2001-01-03 20:00:24.295 -0200
0.091019,-0.169083,-0.975906,0.994619,252024.265765,2001-01-03 20:00:24.266 -0200
0.070770,-0.172592,-0.939804,0.958138,252024.236332,2001-01-03 20:00:24.236 -0200
0.076965,-0.177673,-0.947311,0.966897,252024.206902,2001-01-03 20:00:24.207 -0200
0.081619,-0.143570,-0.985580,0.999321,252024.177472,2001-01-03 20:00:24.177 -0200
0.082504,-0.142792,-1.023346,1.036549,252024.148043,2001-01-03 20:00:24.148 -0200
0.050629,-0.169144,-1.019638,1.034811,252024.118615,2001-01-03 20:00:24.119 -0200
0.054672,-0.179672,-0.989227,1.006897,252024.089182,2001-01-03 20:00:24.089 -0200
0.070480,-0.162140,-0.971436,0.987392,252024.059755,2001-01-03 20:00:24.060 -0200
0.047623,-0.167267,-0.979324,0.994647,252024.030324,2001-01-03 20:00:24.030 -0200
0.030273,-0.186493,-0.993988,1.011785,252024.000892,2001-01-03 20:00:24.001 -0200
0.042099,-0.194092,-1.000504,1.020025,252023.971464,2001-01-03 20:00:23.971 -0200
0.060150,-0.150467,-0.980774,0.994070,252023.942037,2001-01-03 20:00:23.942 -0200
0.045670,-0.168625,-0.999420,1.014574,252023.912595,2001-01-03 20:00:23.913 -0200
0.032501,-0.150299,-1.015915,1.027487,252023.883181,2001-01-03 20:00:23.883 -0200
0.065033,-0.127655,-1.034378,1.044252,252023.853754,2001-01-03 20:00:23.854 -0200
0.054810,-0.131424,-1.046921,1.056560,252023.824331,2001-01-03 20:00:23.824 -0200
0.037781,-0.154114,-1.036270,1.048348,252023.794907,2001-01-03 20:00:23.795 -0200
0.027664,-0.158173,-1.002808,1.015582,252023.765479,2001-01-03 20:00:23.765 -0200
0.066772,-0.154785,-0.942734,0.957687,252023.736052,2001-01-03 20:00:23.736 -0200
0.067032,-0.138809,-0.899567,0.912678,252023.706625,2001-01-03 20:00:23.707 -0200
0.036209,-0.158173,-0.931992,0.946012,252023.677201,2001-01-03 20:00:23.677 -0200
0.029297,-0.147263,-0.957352,0.969055,252023.647774,2001-01-03 20:00:23.648 -0200
0.049850,-0.132782,-0.957474,0.967922,252023.618346,2001-01-03 20:00:23.618 -0200
0.053726,-0.145599,-1.020294,1.032030,252023.588919,2001-01-03 20:00:23.589 -0200
0.012207,-0.163376,-1.064285,1.076821,252023.559493,2001-01-03 20:00:23.559 -0200
0.033203,-0.129318,-1.031952,1.040553,252023.530065,2001-01-03 20:00:23.530 -0200
0.102707,-0.121857,-1.022034,1.034384,252023.500639,2001-01-03 20:00:23.501 -0200
0.103226,-0.139191,-1.044235,1.058516,252023.471211,2001-01-03 20:00:23.471 -0200
0.047501,-0.137985,-1.020111,1.030496,252023.441781,2001-01-03 20:00:23.442 -0200
0.083435,-0.158569,-0.976364,0.992669,252023.412357,2001-01-03 20:00:23.412 -0200
0.090302,-0.160217,-0.941849,0.959637,252023.382932,2001-01-03 20:00:23.383 -0200
0.053329,-0.180450,-0.961075,0.979322,252023.353500,2001-01-03 20:00:23.353 -0200
0.028168,-0.207535,-1.008942,1.030450,252023.324068,2001-01-03 20:00:23.324 -0200
0.039673,-0.197006,-1.024872,1.044389,252023.294637,2001-01-03 20:00:23.295 -0200
0.057098,-0.175980,-0.976013,0.993394,252023.265210,2001-01-03 20:00:23.265 -0200
0.048355,-0.198837,-0.962326,0.983842,252023.235782,2001-01-03 20:00:23.236 -0200
0.027237,-0.204880,-1.039856,1.060197,252023.206352,2001-01-03 20:00:23.206 -0200
0.031647,-0.179565,-1.067261,1.082724,252023.176922,2001-01-03 20:00:23.177 -0200
0.051041,-0.212234,-1.016296,1.039474,252023.147491,2001-01-03 20:00:23.147 -0200
0.031891,-0.241165,-0.983063,1.012714,252023.118061,2001-01-03 20:00:23.118 -0200
0.016357,-0.247528,-0.986191,1.016912,252023.088630,2001-01-03 20:00:23.089 -0200
0.042755,-0.215927,-0.970169,0.994827,252023.059199,2001-01-03 20:00:23.059 -0200
0.030869,-0.194382,-0.966507,0.986343,252023.029768,2001-01-03 20:00:23.030 -0200
0.019669,-0.195816,-0.956223,0.976264,252023.000340,2001-01-03 20:00:23.000 -0200
0.019104,-0.184586,-0.933929,0.952187,252022.970910,2001-01-03 20:00:22.971 -0200
0.045090,-0.175613,-0.935226,0.952639,252022.941480,2001-01-03 20:00:22.941 -0200
0.032349,-0.178040,-0.943161,0.960363,252022.912026,2001-01-03 20:00:22.912 -0200
0.010437,-0.194809,-0.978607,0.997863,252022.882615,2001-01-03 20:00:22.883 -0200
0.023575,-0.174988,-0.980438,0.996211,252022.853188,2001-01-03 20:00:22.853 -0200
0.065277,-0.195831,-0.980057,1.001560,252022.823759,2001-01-03 20:00:22.824 -0200
0.050537,-0.243744,-0.985260,1.016220,252022.794326,2001-01-03 20:00:22.794 -0200
0.036179,-0.258728,-0.953445,0.988589,252022.764899,2001-01-03 20:00:22.765 -0200
0.048462,-0.238846,-0.959610,0.990074,252022.735471,2001-01-03 20:00:22.735 -0200
0.040970,-0.242966,-0.981033,1.011502,252022.706043,2001-01-03 20:00:22.706 -0200
0.024170,-0.254089,-0.985596,1.018108,252022.676613,2001-01-03 20:00:22.677 -0200
0.024719,-0.249756,-0.965714,0.997793,252022.647184,2001-01-03 20:00:22.647 -0200
0.052612,-0.225784,-0.960815,0.988389,252022.617755,2001-01-03 20:00:22.618 -0200
0.054199,-0.225113,-0.967758,0.995072,252022.588324,2001-01-03 20:00:22.588 -0200
0.039688,-0.236328,-0.949051,0.978838,252022.558893,2001-01-03 20:00:22.559 -0200
0.022705,-0.234924,-0.950684,0.979543,252022.529460,2001-01-03 20:00:22.529 -0200
0.046997,-0.219376,-1.000793,1.025632,252022.500028,2001-01-03 20:00:22.500 -0200
0.057571,-0.202606,-1.030655,1.051957,252022.470599,2001-01-03 20:00:22.471 -0200
0.039902,-0.228989,-1.000549,1.027194,252022.441173,2001-01-03 20:00:22.441 -0200
0.013565,-0.245255,-0.967819,0.998503,252022.411744,2001-01-03 20:00:22.412 -0200
0.045044,-0.214630,-0.959167,0.983919,252022.382319,2001-01-03 20:00:22.382 -0200
0.042450,-0.209503,-0.973053,0.996256,252022.352891,2001-01-03 20:00:22.353 -0200
0.008530,-0.212967,-0.999130,1.021611,252022.323468,2001-01-03 20:00:22.323 -0200
0.009003,-0.217606,-1.009720,1.032941,252022.294037,2001-01-03 20:00:22.294 -0200
0.043289,-0.186829,-0.967789,0.986607,252022.264621,2001-01-03 20:00:22.265 -0200
0.022598,-0.199768,-0.924316,0.945927,252022.235195,2001-01-03 20:00:22.235 -0200
0.007477,-0.216080,-0.940338,0.964874,252022.205769,2001-01-03 20:00:22.206 -0200
0.016632,-0.189224,-0.959625,0.978245,252022.176345,2001-01-03 20:00:22.176 -0200
0.063766,-0.153076,-0.961639,0.975832,252022.146921,2001-01-03 20:00:22.147 -0200
0.070358,-0.181961,-0.958679,0.978328,252022.117487,2001-01-03 20:00:22.117 -0200
0.042786,-0.191376,-0.972672,0.992242,252022.088066,2001-01-03 20:00:22.088 -0200
0.067276,-0.150116,-0.967163,0.981053,252022.058636,2001-01-03 20:00:22.059 -0200
0.063019,-0.188889,-0.976318,0.996417,252022.029206,2001-01-03 20:00:22.029 -0200
0.056656,-0.210846,-0.989609,1.013406,252021.999779,2001-01-03 20:00:22.000 -0200
0.129883,-0.210327,-1.060272,1.088708,252021.970351,2001-01-03 20:00:21.970 -0200
0.029999,-0.157181,-1.097427,1.109032,252021.940899,2001-01-03 20:00:21.941 -0200
0.089508,-0.171097,-1.037949,1.055757,252021.911491,2001-01-03 20:00:21.911 -0200
0.113113,-0.196045,-1.012939,1.037918,252021.882063,2001-01-03 20:00:21.882 -0200
0.177307,-0.192551,-0.958740,0.993829,252021.852633,2001-01-03 20:00:21.853 -0200
0.080444,-0.239548,-0.961792,0.994434,252021.823203,2001-01-03 20:00:21.823 -0200
0.018036,-0.156982,-0.958633,0.971569,252021.793771,2001-01-03 20:00:21.794 -0200
0.067032,-0.247910,-0.986526,1.019405,252021.764310,2001-01-03 20:00:21.764 -0200
0.067749,-0.249115,-0.999252,1.032063,252021.734906,2001-01-03 20:00:21.735 -0200
0.039963,-0.234131,-0.972839,1.001414,252021.705474,2001-01-03 20:00:21.705 -0200
0.016708,-0.227768,-0.981659,1.007875,252021.676045,2001-01-03 20:00:21.676 -0200
0.053528,-0.248581,-0.954224,0.987522,252021.646616,2001-01-03 20:00:21.647 -0200
-0.056778,-0.242325,-0.939560,0.971966,252021.617184,2001-01-03 20:00:21.617 -0200
0.173721,-0.313171,-0.986969,1.049935,252021.587755,2001-01-03 20:00:21.588 -0200
0.063995,-0.143402,-0.937759,0.950817,252021.558322,2001-01-03 20:00:21.558 -0200
0.074524,-0.226974,-0.999374,1.027531,252021.528889,2001-01-03 20:00:21.529 -0200
0.105042,-0.233719,-0.985580,1.018345,252021.499457,2001-01-03 20:00:21.499 -0200
0.080963,-0.226700,-0.986038,1.014997,252021.470028,2001-01-03 20:00:21.470 -0200
0.095184,-0.214676,-1.023972,1.050554,252021.440598,2001-01-03 20:00:21.441 -0200
0.071228,-0.181915,-0.962631,0.982255,252021.411168,2001-01-03 20:00:21.411 -0200
0.012131,-0.213898,-0.987610,1.010580,252021.381742,2001-01-03 20:00:21.382 -0200
0.068787,-0.180374,-0.998718,1.017204,252021.352315,2001-01-03 20:00:21.352 -0200
0.033661,-0.189667,-0.940155,0.959686,252021.322889,2001-01-03 20:00:21.323 -0200
0.018326,-0.177399,-0.928848,0.945815,252021.293460,2001-01-03 20:00:21.293 -0200
0.000595,-0.189041,-0.973328,0.991516,252021.264028,2001-01-03 20:00:21.264 -0200
-0.007812,-0.251617,-0.958054,0.990575,252021.234599,2001-01-03 20:00:21.235 -0200
0.054749,-0.082809,-0.852753,0.858511,252021.205170,2001-01-03 20:00:21.205 -0200
0.075653,-0.114258,-1.081528,1.090174,252021.175743,2001-01-03 20:00:21.176 -0200
0.081451,-0.180359,-0.995743,1.015218,252021.146315,2001-01-03 20:00:21.146 -0200
0.148102,-0.231812,-1.002579,1.039632,252021.116885,2001-01-03 20:00:21.117 -0200
0.155823,-0.194000,-1.055008,1.083955,252021.087454,2001-01-03 20:00:21.087 -0200
0.083923,-0.192383,-1.006882,1.028526,252021.058024,2001-01-03 20:00:21.058 -0200
0.070572,-0.233490,-0.951172,0.981950,252021.028592,2001-01-03 20:00:21.029 -0200
0.071671,-0.160065,-0.983582,0.999095,252020.999158,2001-01-03 20:00:20.999 -0200
0.053543,-0.126526,-0.981674,0.991242,252020.969729,2001-01-03 20:00:20.970 -0200
0.076721,-0.200653,-1.037827,1.059826,252020.940298,2001-01-03 20:00:20.940 -0200
0.062271,-0.225403,-1.024399,1.050751,252020.910867,2001-01-03 20:00:20.911 -0200
0.050293,-0.186386,-0.976318,0.995222,252020.881434,2001-01-03 20:00:20.881 -0200
0.066650,-0.179367,-0.961227,0.980088,252020.852004,2001-01-03 20:00:20.852 -0200
0.103912,-0.218002,-0.970474,1.000072,252020.822571,2001-01-03 20:00:20.823 -0200
0.091995,-0.228348,-0.964142,0.995076,252020.793136,2001-01-03 20:00:20.793 -0200
0.082626,-0.213287,-0.975983,1.002427,252020.763707,2001-01-03 20:00:20.764 -0200
0.063034,-0.206604,-0.995773,1.018932,252020.734277,2001-01-03 20:00:20.734 -0200
0.056046,-0.212234,-0.996048,1.019949,252020.704850,2001-01-03 20:00:20.705 -0200
0.066315,-0.211456,-0.966354,0.991439,252020.675423,2001-01-03 20:00:20.675 -0200
0.061707,-0.208893,-0.966141,0.990390,252020.645998,2001-01-03 20:00:20.646 -0200
0.062225,-0.204865,-0.970901,0.994229,252020.616573,2001-01-03 20:00:20.617 -0200
0.050751,-0.201309,-0.969421,0.991402,252020.587148,2001-01-03 20:00:20.587 -0200
0.065216,-0.199280,-0.985916,1.007966,252020.557721,2001-01-03 20:00:20.558 -0200
0.063797,-0.212601,-0.985046,1.009745,252020.528293,2001-01-03 20:00:20.528 -0200
0.044724,-0.215103,-0.991257,1.015312,252020.498864,2001-01-03 20:00:20.499 -0200
0.050781,-0.214325,-0.986633,1.010920,252020.469405,2001-01-03 20:00:20.469 -0200
0.073380,-0.216522,-0.972687,0.999193,252020.439980,2001-01-03 20:00:20.440 -0200
0.068253,-0.221039,-0.987869,1.014595,252020.410552,2001-01-03 20:00:20.411 -0200
0.063004,-0.215118,-0.990082,1.015139,252020.381131,2001-01-03 20:00:20.381 -0200
0.048920,-0.200989,-0.973160,0.994902,252020.351705,2001-01-03 20:00:20.352 -0200
0.070099,-0.219391,-0.973404,1.000281,252020.322274,2001-01-03 20:00:20.322 -0200
0.077133,-0.222992,-0.975204,1.003344,252020.292850,2001-01-03 20:00:20.293 -0200
0.071838,-0.215164,-0.970825,0.996974,252020.263422,2001-01-03 20:00:20.263 -0200
0.048248,-0.200516,-0.978363,0.999864,252020.233995,2001-01-03 20:00:20.234 -0200
0.090744,-0.244141,-1.011627,1.044619,252020.204568,2001-01-03 20:00:20.205 -0200
0.105637,-0.678375,-0.758957,1.023410,252013.481326,2001-01-03 20:00:13.481 -0200
0.110580,-0.676315,-0.694489,0.975677,252013.451899,2001-01-03 20:00:13.452 -0200
0.080292,-0.672134,-0.614548,0.914265,252013.422478,2001-01-03 20:00:13.422 -0200
0.118713,-0.699844,-0.719391,1.010642,252013.393050,2001-01-03 20:00:13.393 -0200
0.082260,-0.644943,-0.649734,0.919170,252013.363624,2001-01-03 20:00:13.364 -0200
0.049210,-0.648895,-0.679764,0.941045,252013.334201,2001-01-03 20:00:13.334 -0200
0.081772,-0.735168,-0.741135,1.047110,252013.304779,2001-01-03 20:00:13.305 -0200
0.085556,-0.720993,-0.715790,1.019562,252013.275354,2001-01-03 20:00:13.275 -0200
