time,x,y,z
8.448,-0.060,0.077,1.220
8.450,-0.056,0.067,1.232
8.451,-0.051,0.062,1.230
8.451,-0.045,0.055,1.232
8.451,-0.041,0.053,1.220
8.452,-0.039,0.050,1.209
8.454,-0.037,0.053,1.199
8.457,-0.041,0.069,1.178
8.462,-0.044,0.072,1.159
8.525,-0.044,0.080,1.135
8.526,-0.052,0.092,1.116
8.526,-0.057,0.101,1.093
8.526,-0.056,0.112,1.067
8.526,-0.054,0.119,1.041
8.527,-0.054,0.125,1.020
8.527,-0.062,0.127,1.004
8.527,-0.047,0.132,0.992
8.527,-0.049,0.134,0.982
8.527,-0.044,0.136,0.977
8.527,-0.037,0.131,0.973
8.528,-0.033,0.129,0.968
8.528,-0.028,0.127,0.965
8.528,-0.026,0.126,0.964
8.528,-0.019,0.125,0.959
8.528,-0.012,0.123,0.950
8.529,-0.006,0.123,0.939
8.535,-0.003,0.124,0.927
8.536,0.002,0.124,0.914
8.541,0.006,0.129,0.898
8.545,0.013,0.132,0.880
8.552,0.012,0.136,0.874
8.552,0.011,0.139,0.865
8.557,0.014,0.144,0.854
8.561,0.013,0.150,0.840
8.591,0.013,0.156,0.828
8.591,0.016,0.161,0.820
8.592,0.011,0.167,0.806
8.592,0.009,0.176,0.799
8.592,0.008,0.179,0.789
8.592,0.002,0.187,0.785
8.593,-0.001,0.193,0.783
8.593,-0.009,0.196,0.783
8.599,-0.014,0.195,0.783
8.600,-0.020,0.196,0.789
8.604,-0.025,0.196,0.794
8.608,-0.024,0.194,0.807
8.612,-0.024,0.195,0.824
8.620,-0.027,0.190,0.847
8.620,-0.034,0.188,0.873
8.624,-0.035,0.176,0.893
8.628,-0.036,0.166,0.917
8.648,-0.033,0.157,0.942
8.649,-0.027,0.147,0.960
8.649,-0.021,0.139,0.981
8.649,-0.017,0.133,0.994
8.649,-0.016,0.124,1.007
8.651,-0.011,0.114,1.013
8.655,-0.001,0.105,1.015
8.659,-0.004,0.099,1.015
8.665,-0.002,0.091,1.015
8.667,-0.007,0.091,1.010
8.671,-0.009,0.092,1.007
8.675,-0.011,0.089,1.003
8.682,-0.009,0.089,0.999
8.684,-0.013,0.092,0.991
8.687,-0.011,0.088,0.987
8.691,-0.009,0.092,0.979
8.698,-0.007,0.090,0.977
8.700,-0.007,0.090,0.972
8.705,-0.007,0.089,0.964
8.707,-0.007,0.099,0.955
8.712,-0.011,0.099,0.944
8.723,-0.011,0.106,0.943
8.723,-0.013,0.112,0.936
8.724,-0.015,0.117,0.936
8.727,-0.021,0.122,0.936
8.769,-0.023,0.133,0.936
8.770,-0.035,0.141,0.940
8.770,-0.040,0.150,0.939
8.770,-0.049,0.158,0.943
8.771,-0.054,0.168,0.949
8.771,-0.064,0.179,0.961
8.771,-0.069,0.186,0.973
8.772,-0.078,0.193,0.983
8.772,-0.085,0.197,0.993
8.772,-0.088,0.202,0.999
8.773,-0.088,0.201,1.011
8.775,-0.095,0.200,1.025
8.779,-0.098,0.200,1.042
8.783,-0.099,0.194,1.054
8.787,-0.093,0.185,1.067
8.790,-0.097,0.184,1.080
8.794,-0.100,0.181,1.090
8.799,-0.095,0.178,1.095
8.802,-0.090,0.174,1.102
8.806,-0.090,0.172,1.109
8.824,-0.088,0.173,1.113
8.824,-0.092,0.173,1.117
8.824,-0.090,0.169,1.116
8.825,-0.086,0.169,1.116
8.835,-0.087,0.167,1.102
8.836,-0.077,0.171,1.099
8.836,-0.076,0.173,1.088
8.837,-0.070,0.174,1.080
8.842,-0.067,0.178,1.065
8.845,-0.064,0.181,1.054
8.884,-0.062,0.188,1.036
8.885,-0.058,0.189,1.019
8.885,-0.061,0.196,1.006
8.886,-0.060,0.196,0.989
8.886,-0.056,0.201,0.972
8.886,-0.056,0.202,0.961
8.887,-0.051,0.209,0.951
8.887,-0.050,0.208,0.933
8.887,-0.043,0.209,0.932
8.888,-0.045,0.210,0.917
8.890,-0.043,0.213,0.904
8.893,-0.045,0.214,0.892
8.899,-0.046,0.219,0.881
8.903,-0.048,0.221,0.876
8.905,-0.054,0.222,0.873
8.909,-0.056,0.224,0.873
8.924,-0.063,0.230,0.876
8.925,-0.059,0.227,0.867
8.925,-0.061,0.228,0.868
8.926,-0.068,0.232,0.872
8.928,-0.069,0.234,0.873
8.981,-0.073,0.238,0.876
8.982,-0.080,0.237,0.875
8.983,-0.086,0.239,0.879
8.983,-0.091,0.243,0.880
8.983,-0.096,0.251,0.888
8.984,-0.101,0.251,0.900
8.984,-0.106,0.255,0.912
8.985,-0.117,0.266,0.921
8.985,-0.131,0.269,0.928
8.985,-0.143,0.281,0.933
8.986,-0.153,0.277,0.941
8.986,-0.153,0.277,0.955
8.986,-0.159,0.276,0.964
8.987,-0.155,0.276,0.972
8.988,-0.155,0.265,0.980
8.992,-0.156,0.259,0.984
8.997,-0.150,0.261,0.989
9.002,-0.156,0.253,0.997
9.003,-0.152,0.244,0.999
9.008,-0.144,0.233,1.000
9.012,-0.129,0.220,1.001
9.024,-0.122,0.205,1.002
9.024,-0.107,0.196,0.998
9.025,-0.094,0.179,1.003
9.067,-0.086,0.174,1.003
9.068,-0.073,0.165,0.998
9.068,-0.063,0.154,1.003
9.068,-0.046,0.152,1.002
9.069,-0.034,0.153,0.998
9.069,-0.027,0.149,1.000
9.070,-0.025,0.142,1.004
9.070,-0.019,0.121,1.024
9.070,-0.007,0.102,1.050
9.071,0.023,0.113,1.040
9.071,0.031,0.125,1.021
9.071,0.014,0.131,0.999
9.075,-0.021,0.141,0.982
9.079,-0.039,0.152,0.968
9.083,-0.044,0.161,0.958
9.086,-0.053,0.171,0.955
9.091,-0.060,0.178,0.970
9.095,-0.075,0.179,0.981
9.107,-0.082,0.175,1.002
9.108,-0.094,0.171,1.028
9.108,-0.091,0.166,1.052
9.110,-0.086,0.160,1.084
9.149,-0.077,0.151,1.120
9.150,-0.068,0.142,1.160
9.150,-0.063,0.128,1.196
9.151,-0.056,0.114,1.222
9.151,-0.051,0.099,1.247
9.151,-0.044,0.086,1.269
9.152,-0.031,0.073,1.284
9.152,-0.028,0.057,1.281
9.152,-0.022,0.049,1.276
9.153,-0.012,0.046,1.267
9.154,-0.015,0.052,1.246
9.158,-0.009,0.057,1.210
9.162,-0.009,0.064,1.178
9.167,-0.011,0.077,1.141
9.170,-0.018,0.089,1.103
9.174,-0.020,0.101,1.069
9.178,-0.025,0.114,1.043
9.184,-0.038,0.125,1.015
9.186,-0.037,0.130,0.997
9.189,-0.038,0.143,0.982
9.194,-0.039,0.145,0.967
9.201,-0.031,0.151,0.955
9.201,-0.026,0.147,0.946
9.218,-0.017,0.098,1.021
9.219,-0.007,0.079,1.101
9.219,0.025,0.079,1.015
9.220,0.052,0.085,0.958
9.230,0.040,0.092,0.941
9.231,0.025,0.100,0.937
9.231,0.032,0.102,0.938
9.233,0.051,0.100,0.936
9.237,0.067,0.101,0.916
9.240,0.064,0.110,0.896
9.244,0.056,0.123,0.876
9.274,0.043,0.139,0.856
9.274,0.045,0.149,0.844
9.275,0.043,0.165,0.835
9.275,0.050,0.178,0.829
9.275,0.049,0.184,0.822
9.276,0.043,0.193,0.825
9.276,0.035,0.200,0.824
9.277,0.023,0.212,0.824
9.284,0.015,0.219,0.830
9.285,0.009,0.225,0.838
9.288,0.008,0.224,0.848
9.293,0.001,0.234,0.860
9.296,-0.005,0.232,0.876
9.301,-0.011,0.233,0.900
9.305,-0.016,0.231,0.918
9.308,-0.021,0.224,0.937
9.312,-0.026,0.219,0.959
9.325,-0.028,0.210,0.986
9.326,-0.030,0.204,1.008
9.327,-0.033,0.201,1.029
9.328,-0.030,0.195,1.046
9.370,-0.035,0.184,1.062
9.370,-0.030,0.179,1.075
9.371,-0.033,0.177,1.085
9.371,-0.029,0.171,1.089
9.371,-0.034,0.163,1.089
9.372,-0.036,0.164,1.092
9.372,-0.036,0.167,1.091
9.373,-0.038,0.159,1.088
9.373,-0.041,0.161,1.077
9.373,-0.046,0.172,1.066
9.374,-0.047,0.176,1.050
9.375,-0.046,0.173,1.041
9.380,-0.049,0.182,1.030
9.384,-0.058,0.191,1.019
9.387,-0.060,0.201,1.004
9.391,-0.065,0.205,0.999
9.395,-0.072,0.211,0.989
9.408,-0.074,0.219,0.978
9.409,-0.073,0.223,0.974
9.409,-0.068,0.227,0.966
9.451,-0.068,0.225,0.961
9.451,-0.067,0.223,0.950
9.452,-0.066,0.223,0.943
9.452,-0.064,0.223,0.940
9.453,-0.061,0.223,0.933
9.453,-0.062,0.225,0.928
9.453,-0.061,0.223,0.924
9.454,-0.058,0.217,0.914
9.454,-0.055,0.213,0.908
9.454,-0.056,0.215,0.909
9.455,-0.057,0.211,0.899
9.455,-0.057,0.211,0.896
9.458,-0.053,0.213,0.897
9.463,-0.057,0.216,0.897
9.467,-0.062,0.214,0.899
9.470,-0.060,0.215,0.908
9.474,-0.063,0.212,0.917
9.478,-0.061,0.207,0.927
9.484,-0.067,0.202,0.929
9.486,-0.068,0.202,0.940
9.490,-0.064,0.198,0.944
9.494,-0.066,0.197,0.959
9.502,-0.062,0.199,0.966
9.502,-0.071,0.195,0.975
9.506,-0.065,0.187,0.984
9.510,-0.063,0.186,0.989
9.514,-0.061,0.177,0.993
9.526,-0.058,0.173,0.998
9.526,-0.052,0.164,0.996
9.527,-0.047,0.166,1.002
9.533,-0.041,0.159,1.004
9.534,-0.034,0.157,1.003
9.570,-0.030,0.156,1.003
9.572,-0.025,0.152,0.998
9.573,-0.028,0.154,0.995
9.573,-0.031,0.149,0.993
9.574,-0.025,0.151,0.990
9.574,-0.022,0.157,0.983
9.574,-0.021,0.151,0.985
9.575,-0.023,0.157,0.976
9.575,-0.019,0.161,0.969
9.575,-0.016,0.157,0.962
9.577,-0.010,0.157,0.959
9.584,-0.012,0.166,0.957
9.585,-0.009,0.163,0.945
9.589,-0.012,0.169,0.941
9.593,-0.010,0.168,0.938
9.597,-0.011,0.167,0.938
9.618,-0.004,0.164,0.939
9.618,-0.006,0.170,0.945
9.619,0.002,0.169,0.952
9.620,0.002,0.165,0.961
9.620,0.006,0.165,0.964
9.621,-0.000,0.169,0.973
9.625,-0.004,0.170,0.977
9.628,-0.001,0.163,0.979
9.648,-0.000,0.167,0.984
9.649,-0.002,0.172,0.977
9.650,-0.002,0.175,0.978
9.650,-0.005,0.178,0.970
9.650,-0.001,0.178,0.968
9.653,-0.004,0.188,0.964
9.656,-0.003,0.183,0.957
9.666,0.000,0.189,0.958
9.667,-0.007,0.188,0.956
9.667,-0.013,0.190,0.958
9.710,-0.020,0.196,0.953
9.711,-0.028,0.197,0.957
9.711,-0.030,0.195,0.957
9.711,-0.037,0.193,0.962
9.712,-0.042,0.186,0.968
9.712,-0.044,0.181,0.977
9.712,-0.048,0.169,0.991
9.712,-0.054,0.159,1.007
9.713,-0.055,0.149,1.028
9.713,-0.060,0.146,1.051
9.713,-0.058,0.138,1.074
9.723,-0.063,0.132,1.098
9.723,-0.070,0.127,1.116
9.724,-0.072,0.124,1.130
9.727,-0.086,0.119,1.146
9.743,-0.091,0.123,1.156
9.743,-0.103,0.118,1.156
9.744,-0.113,0.120,1.158
9.744,-0.118,0.121,1.150
9.747,-0.122,0.125,1.144
9.800,-0.121,0.124,1.133
9.801,-0.115,0.128,1.125
9.801,-0.111,0.121,1.116
9.802,-0.108,0.119,1.099
9.802,-0.097,0.120,1.094
9.803,-0.091,0.112,1.087
9.803,-0.086,0.104,1.083
9.803,-0.076,0.096,1.071
9.804,-0.065,0.089,1.065
9.804,-0.048,0.086,1.050
9.804,-0.030,0.080,1.046
9.805,-0.021,0.084,1.031
9.805,-0.006,0.080,1.015
9.805,0.001,0.079,0.994
9.806,0.011,0.080,0.975
9.810,0.013,0.087,0.953
9.814,0.017,0.094,0.926
9.820,0.020,0.109,0.898
9.822,0.021,0.122,0.871
9.826,0.022,0.129,0.844
9.830,0.026,0.144,0.820
9.842,0.025,0.157,0.799
9.843,0.025,0.167,0.778
9.843,0.024,0.173,0.765
9.845,0.020,0.184,0.753
9.885,0.017,0.187,0.743
9.886,0.017,0.201,0.735
9.886,0.013,0.203,0.735
9.886,0.011,0.209,0.738
9.887,0.009,0.210,0.745
9.887,0.003,0.217,0.758
9.887,-0.002,0.214,0.775
9.888,-0.010,0.220,0.793
9.888,-0.010,0.213,0.821
9.888,-0.017,0.211,0.845
9.889,-0.017,0.207,0.867
9.893,-0.024,0.202,0.896
9.897,-0.029,0.200,0.925
9.901,-0.031,0.190,0.953
9.905,-0.035,0.184,0.976
9.909,-0.038,0.177,0.994
9.913,-0.040,0.174,1.024
9.925,-0.041,0.165,1.042
9.926,-0.044,0.159,1.062
9.926,-0.046,0.152,1.078
9.929,-0.042,0.148,1.086
9.971,-0.046,0.146,1.097
9.972,-0.050,0.141,1.102
9.972,-0.047,0.138,1.101
9.973,-0.049,0.144,1.095
9.973,-0.045,0.145,1.085
9.973,-0.047,0.144,1.072
9.974,-0.046,0.153,1.060
9.974,-0.046,0.159,1.041
9.974,-0.048,0.161,1.025
9.975,-0.041,0.167,1.008
9.975,-0.042,0.172,0.993
9.976,-0.047,0.178,0.981
9.980,-0.046,0.186,0.965
9.985,-0.039,0.193,0.950
9.988,-0.041,0.195,0.946
9.992,-0.037,0.201,0.937
10.009,-0.037,0.197,0.933
10.009,-0.034,0.203,0.927
10.009,-0.033,0.206,0.926
10.010,-0.035,0.205,0.924
10.013,-0.037,0.204,0.919
10.015,-0.038,0.202,0.922
10.026,-0.038,0.207,0.917
10.027,-0.040,0.204,0.923
10.027,-0.038,0.208,0.924
10.031,-0.038,0.206,0.931
10.070,-0.048,0.209,0.937
10.071,-0.051,0.207,0.938
10.071,-0.057,0.204,0.945
10.071,-0.059,0.201,0.947
10.072,-0.062,0.204,0.958
10.072,-0.065,0.199,0.967
10.073,-0.071,0.199,0.980
10.073,-0.068,0.194,0.985
10.073,-0.071,0.192,0.988
10.074,-0.070,0.188,1.004
10.075,-0.068,0.187,1.008
10.079,-0.072,0.186,1.012
10.085,-0.073,0.184,1.014
10.087,-0.074,0.182,1.014
10.091,-0.073,0.181,1.015
10.095,-0.078,0.184,1.013
10.099,-0.076,0.185,1.007
10.103,-0.076,0.192,1.004
10.107,-0.075,0.193,0.996
10.111,-0.068,0.200,0.989
10.114,-0.075,0.204,0.987
10.126,-0.076,0.205,0.978
10.127,-0.075,0.207,0.974
10.127,-0.076,0.211,0.970
10.130,-0.083,0.213,0.971
10.169,-0.074,0.207,0.970
10.170,-0.075,0.208,0.965
10.170,-0.072,0.209,0.964
10.171,-0.067,0.207,0.963
10.171,-0.067,0.205,0.967
10.171,-0.062,0.203,0.968
10.172,-0.063,0.203,0.972
10.172,-0.063,0.202,0.976
10.172,-0.068,0.207,0.976
10.173,-0.069,0.211,0.979
10.174,-0.071,0.212,0.985
10.178,-0.070,0.211,0.990
10.182,-0.068,0.211,0.993
10.186,-0.070,0.212,0.996
10.190,-0.065,0.210,0.993
10.194,-0.063,0.209,0.998
10.198,-0.061,0.214,0.996
10.210,-0.060,0.214,0.992
10.210,-0.058,0.219,0.980
10.210,-0.056,0.223,0.974
10.213,-0.061,0.223,0.965
10.251,-0.061,0.223,0.965
10.252,-0.061,0.230,0.958
10.252,-0.059,0.233,0.954
10.253,-0.057,0.226,0.957
10.253,-0.056,0.226,0.954
10.254,-0.060,0.224,0.957
10.254,-0.050,0.223,0.965
10.254,-0.050,0.223,0.973
10.255,-0.047,0.214,0.976
10.255,-0.036,0.204,0.984
10.257,-0.037,0.202,0.985
10.261,-0.030,0.200,0.989
10.265,-0.024,0.186,0.996
10.269,-0.018,0.183,0.999
10.275,-0.014,0.178,0.996
10.277,-0.009,0.176,0.994
10.280,-0.013,0.171,0.996
10.286,-0.010,0.174,0.994
10.289,0.000,0.173,0.992
10.293,0.001,0.173,0.984
10.297,-0.002,0.175,0.980
10.302,-0.007,0.169,0.974
10.304,0.003,0.166,0.974
10.308,-0.001,0.155,0.969
10.313,0.000,0.143,0.969
10.316,-0.005,0.137,0.972
10.328,-0.004,0.121,0.971
10.328,-0.011,0.110,0.982
10.329,-0.014,0.092,0.986
10.333,-0.014,0.078,1.003
10.370,-0.018,0.065,1.011
10.370,-0.021,0.048,1.023
10.371,-0.030,0.036,1.036
10.371,-0.037,0.026,1.047
10.372,-0.034,0.007,1.051
10.372,-0.028,-0.005,1.052
10.372,-0.015,-0.017,1.046
10.373,-0.009,-0.020,1.032
10.373,-0.001,-0.029,1.019
10.374,0.006,-0.029,1.004
10.375,0.016,-0.025,0.983
10.380,0.023,-0.006,0.956
10.387,0.029,0.012,0.925
10.388,0.044,0.025,0.893
10.406,0.055,0.037,0.861
10.407,0.070,0.054,0.829
10.407,0.083,0.063,0.804
10.407,0.100,0.077,0.778
10.408,0.106,0.079,0.760
10.411,0.109,0.089,0.747
10.415,0.118,0.094,0.743
10.427,0.126,0.097,0.739
10.428,0.125,0.094,0.742
10.428,0.130,0.097,0.750
10.431,0.128,0.096,0.761
10.470,0.124,0.090,0.780
10.471,0.133,0.088,0.796
10.471,0.129,0.084,0.817
10.472,0.128,0.085,0.842
10.472,0.124,0.085,0.873
10.472,0.111,0.088,0.902
10.473,0.098,0.090,0.936
10.473,0.080,0.094,0.968
10.473,0.063,0.092,0.992
10.474,0.050,0.095,1.016
10.474,0.031,0.103,1.038
10.480,0.012,0.112,1.058
10.482,-0.004,0.123,1.076
10.487,-0.012,0.132,1.099
10.490,-0.029,0.138,1.111
10.494,-0.042,0.142,1.130
10.498,-0.051,0.147,1.134
10.511,-0.061,0.152,1.154
10.511,-0.073,0.155,1.160
10.512,-0.080,0.160,1.165
10.514,-0.085,0.165,1.167
10.555,-0.095,0.167,1.169
10.556,-0.096,0.168,1.163
10.556,-0.106,0.165,1.150
10.557,-0.107,0.168,1.141
10.557,-0.108,0.170,1.126
10.557,-0.106,0.166,1.109
10.558,-0.110,0.163,1.095
10.558,-0.105,0.159,1.074
10.558,-0.101,0.157,1.050
10.559,-0.095,0.147,1.030
10.559,-0.079,0.140,1.007
10.562,-0.068,0.140,0.991
10.566,-0.057,0.131,0.976
10.571,-0.045,0.127,0.955
10.573,-0.036,0.123,0.937
10.578,-0.026,0.128,0.925
10.582,-0.021,0.130,0.919
10.587,-0.012,0.134,0.916
10.589,0.004,0.128,0.914
10.593,0.010,0.126,0.904
10.597,0.025,0.129,0.905
10.603,0.029,0.123,0.900
10.605,0.039,0.115,0.899
10.609,0.044,0.111,0.903
10.613,0.051,0.113,0.902
10.627,0.058,0.097,0.906
10.628,0.058,0.092,0.907
10.628,0.061,0.090,0.913
10.629,0.071,0.081,0.926
10.632,0.073,0.078,0.933
10.668,0.069,0.078,0.944
10.668,0.063,0.072,0.957
10.669,0.059,0.077,0.972
10.669,0.050,0.077,0.987
10.670,0.044,0.079,1.006
10.670,0.035,0.084,1.029
10.670,0.030,0.083,1.047
10.671,0.021,0.087,1.067
10.671,0.013,0.096,1.076
10.672,0.004,0.102,1.091
10.676,-0.004,0.105,1.104
10.680,-0.007,0.116,1.115
10.687,-0.012,0.126,1.123
10.688,-0.024,0.130,1.130
10.692,-0.027,0.131,1.130
10.696,-0.029,0.138,1.126
10.700,-0.033,0.142,1.122
10.704,-0.031,0.148,1.114
10.708,-0.036,0.149,1.109
10.712,-0.034,0.153,1.100
10.716,-0.031,0.150,1.088
10.728,-0.029,0.157,1.082
10.728,-0.024,0.151,1.073
10.729,-0.018,0.149,1.066
10.731,-0.014,0.149,1.061
10.770,-0.015,0.143,1.053
10.771,-0.013,0.140,1.049
10.771,-0.007,0.129,1.049
10.772,-0.007,0.132,1.045
10.772,-0.008,0.124,1.048
10.772,-0.002,0.117,1.040
10.773,-0.002,0.115,1.041
10.773,-0.000,0.111,1.035
10.774,0.002,0.110,1.033
10.774,0.003,0.112,1.028
10.774,-0.002,0.114,1.029
10.779,-0.004,0.116,1.025
10.783,-0.003,0.117,1.023
10.802,-0.004,0.119,1.022
10.807,-0.005,0.123,1.021
10.808,-0.011,0.121,1.019
10.809,-0.009,0.124,1.016
10.809,-0.013,0.125,1.014
10.809,-0.008,0.123,1.016
10.810,-0.008,0.125,1.018
10.815,-0.006,0.120,1.008
10.820,-0.003,0.123,1.006
10.822,0.006,0.120,1.003
10.827,0.009,0.125,0.999
10.831,0.017,0.125,0.992
10.847,0.026,0.128,0.985
10.847,0.024,0.131,0.975
10.848,0.028,0.134,0.967
10.848,0.022,0.138,0.956
10.849,0.026,0.141,0.948
10.946,0.021,0.144,0.933
10.946,0.021,0.148,0.924
10.947,0.020,0.153,0.917
10.947,0.013,0.153,0.911
10.947,0.008,0.161,0.902
10.948,0.012,0.157,0.905
10.948,0.008,0.157,0.905
10.948,0.003,0.162,0.905
10.949,-0.010,0.159,0.907
10.949,-0.014,0.156,0.913
10.949,-0.029,0.152,0.920
10.950,-0.028,0.146,0.936
10.950,-0.024,0.140,0.951
10.951,-0.027,0.132,0.978
10.953,-0.023,0.121,0.998
10.954,-0.020,0.110,1.024
10.955,-0.016,0.103,1.039
10.955,-0.018,0.090,1.053
10.955,-0.022,0.080,1.065
10.956,-0.025,0.077,1.073
10.956,-0.031,0.074,1.065
10.956,-0.042,0.072,1.067
10.957,-0.054,0.075,1.057
10.957,-0.066,0.079,1.049
10.957,-0.078,0.078,1.045
10.958,-0.089,0.081,1.040
10.958,-0.101,0.081,1.041
10.962,-0.111,0.087,1.051
10.965,-0.118,0.087,1.063
10.979,-0.125,0.087,1.078
10.980,-0.123,0.083,1.100
10.980,-0.126,0.075,1.124
10.980,-0.125,0.063,1.141
11.019,-0.122,0.052,1.161
11.020,-0.120,0.042,1.177
11.020,-0.111,0.028,1.194
11.021,-0.105,0.016,1.204
11.021,-0.095,0.011,1.210
11.021,-0.091,0.006,1.216
11.022,-0.086,0.006,1.215
11.022,-0.080,0.011,1.203
11.023,-0.075,0.013,1.185
11.023,-0.070,0.021,1.160
11.024,-0.069,0.034,1.125
11.028,-0.063,0.050,1.090
11.032,-0.059,0.068,1.045
11.037,-0.056,0.077,1.006
11.039,-0.057,0.093,0.964
11.043,-0.059,0.109,0.925
11.048,-0.062,0.114,0.882
11.061,-0.053,0.124,0.847
11.062,-0.056,0.134,0.816
11.062,-0.053,0.148,0.787
11.064,-0.055,0.155,0.765
11.067,-0.053,0.164,0.742
11.103,-0.058,0.171,0.721
11.104,-0.059,0.182,0.710
11.104,-0.060,0.183,0.701
11.104,-0.060,0.193,0.694
11.105,-0.064,0.197,0.685
11.105,-0.065,0.204,0.682
11.106,-0.073,0.213,0.678
11.106,-0.076,0.213,0.679
11.107,-0.077,0.220,0.682
11.107,-0.084,0.217,0.681
11.111,-0.091,0.214,0.690
11.115,-0.090,0.211,0.698
11.121,-0.093,0.208,0.714
11.123,-0.093,0.203,0.731
11.127,-0.090,0.193,0.751
11.131,-0.095,0.181,0.769
11.134,-0.092,0.173,0.795
11.145,-0.090,0.166,0.828
11.146,-0.090,0.162,0.861
11.146,-0.089,0.148,0.902
11.150,-0.087,0.137,0.938
11.191,-0.080,0.127,0.980
11.192,-0.076,0.109,1.020
11.192,-0.070,0.094,1.057
11.193,-0.066,0.086,1.083
11.193,-0.059,0.078,1.110
11.194,-0.058,0.064,1.131
11.194,-0.047,0.054,1.143
11.211,-0.039,0.047,1.155
11.212,-0.032,0.048,1.158
11.212,-0.024,0.050,1.155
11.212,-0.019,0.050,1.139
11.213,-0.015,0.059,1.122
11.213,-0.009,0.073,1.094
11.213,-0.010,0.086,1.060
11.214,-0.013,0.100,1.032
11.214,-0.021,0.119,0.998
11.218,-0.021,0.133,0.969
11.223,-0.021,0.149,0.942
11.225,-0.017,0.158,0.920
11.229,-0.018,0.173,0.908
11.233,-0.015,0.182,0.898
11.245,-0.018,0.192,0.888
11.246,-0.014,0.197,0.886
11.246,-0.016,0.205,0.884
11.249,-0.011,0.203,0.885
11.285,-0.011,0.206,0.894
11.286,-0.010,0.207,0.904
11.286,-0.012,0.200,0.918
11.287,-0.013,0.198,0.934
11.287,-0.013,0.193,0.948
11.287,-0.014,0.188,0.969
11.288,-0.013,0.182,0.983
11.288,-0.012,0.176,1.007
11.288,-0.015,0.172,1.022
11.289,-0.012,0.167,1.036
11.293,-0.008,0.159,1.049
11.297,-0.006,0.155,1.055
11.301,-0.008,0.153,1.066
11.305,-0.005,0.143,1.071
11.309,-0.004,0.140,1.078
11.313,-0.003,0.141,1.082
11.316,-0.003,0.142,1.083
11.329,-0.010,0.143,1.086
11.330,-0.008,0.141,1.087
11.330,-0.007,0.149,1.078
11.332,-0.011,0.156,1.076
11.373,-0.011,0.156,1.075
11.374,-0.012,0.162,1.071
11.374,-0.013,0.161,1.058
11.374,-0.012,0.165,1.047
11.375,-0.012,0.172,1.037
11.376,-0.012,0.176,1.034
11.376,-0.018,0.177,1.026
11.376,-0.015,0.184,1.028
11.377,-0.018,0.183,1.022
11.377,-0.021,0.187,1.028
11.377,-0.023,0.193,1.029
11.379,-0.030,0.202,1.034
11.383,-0.029,0.203,1.035
11.389,-0.036,0.204,1.048
11.392,-0.052,0.216,1.057
11.395,-0.057,0.226,1.073
11.399,-0.064,0.226,1.081
11.406,-0.070,0.235,1.092
11.407,-0.073,0.242,1.104
11.412,-0.082,0.241,1.109
11.415,-0.087,0.238,1.115
11.429,-0.089,0.244,1.125
11.429,-0.101,0.238,1.130
11.430,-0.108,0.244,1.141
11.431,-0.108,0.239,1.148
11.435,-0.114,0.240,1.154
11.471,-0.112,0.236,1.159
11.472,-0.118,0.233,1.160
11.472,-0.116,0.226,1.160
11.472,-0.113,0.216,1.158
11.473,-0.108,0.210,1.160
11.473,-0.109,0.216,1.158
11.474,-0.102,0.210,1.154
11.474,-0.089,0.206,1.148
11.474,-0.086,0.209,1.136
11.475,-0.083,0.208,1.125
11.479,-0.075,0.206,1.106
11.482,-0.065,0.214,1.088
11.488,-0.057,0.221,1.058
11.490,-0.054,0.222,1.028
11.494,-0.051,0.227,1.002
11.498,-0.050,0.227,0.973
11.503,-0.041,0.226,0.945
11.507,-0.042,0.217,0.912
11.510,-0.036,0.215,0.889
11.514,-0.032,0.205,0.869
11.518,-0.033,0.201,0.858
11.523,-0.039,0.201,0.851
11.526,-0.034,0.194,0.851
11.530,-0.038,0.187,0.864
11.534,-0.036,0.170,0.879
11.547,-0.036,0.157,0.906
11.548,-0.027,0.135,0.944
11.548,-0.014,0.111,0.981
11.550,-0.004,0.092,1.019
11.589,0.005,0.075,1.052
11.590,0.009,0.063,1.078
11.590,0.010,0.039,1.100
11.590,0.016,0.025,1.119
11.591,0.012,0.017,1.132
11.591,0.015,0.011,1.142
11.609,0.014,0.015,1.137
11.609,0.011,0.015,1.126
11.609,0.005,0.027,1.108
11.610,0.007,0.042,1.083
11.610,-0.002,0.058,1.053
11.610,-0.009,0.076,1.026
11.611,-0.019,0.099,0.994
11.611,-0.029,0.110,0.970
11.611,-0.036,0.131,0.942
11.615,-0.043,0.149,0.920
11.617,-0.045,0.162,0.898
11.626,-0.048,0.175,0.880
11.626,-0.045,0.183,0.865
11.629,-0.036,0.182,0.858
11.633,-0.033,0.183,0.855
11.647,-0.027,0.175,0.858
11.647,-0.020,0.167,0.859
11.647,-0.004,0.153,0.871
11.648,0.005,0.145,0.881
11.652,0.007,0.127,0.896
11.689,0.020,0.123,0.907
11.689,0.029,0.105,0.926
11.690,0.034,0.095,0.939
11.690,0.037,0.082,0.951
11.690,0.043,0.075,0.956
11.691,0.043,0.066,0.974
11.691,0.045,0.060,0.986
11.691,0.038,0.062,0.999
11.692,0.037,0.065,1.006
11.692,0.037,0.062,1.009
11.696,0.039,0.076,1.006
11.700,0.039,0.085,0.997
11.707,0.034,0.091,0.985
11.708,0.035,0.107,0.976
11.712,0.033,0.123,0.955
11.716,0.025,0.142,0.940
