time,x,y,z
10.369,0.035,0.023,0.860
10.369,0.037,0.019,0.883
10.371,0.034,0.018,0.902
10.371,0.033,0.016,0.917
10.379,0.030,0.017,0.927
10.380,0.026,0.019,0.935
10.382,0.018,0.014,0.940
10.386,0.018,0.009,0.947
10.392,0.008,0.011,0.953
10.394,0.010,0.009,0.959
10.398,0.010,0.010,0.963
10.402,0.005,0.010,0.971
10.406,0.005,0.007,0.974
10.410,0.004,0.003,0.980
10.414,-0.001,0.006,0.983
10.417,0.000,0.000,0.994
10.428,-0.010,0.002,1.002
10.429,-0.014,0.001,1.009
10.429,-0.015,0.002,1.015
10.433,-0.025,0.003,1.020
10.448,-0.030,0.002,1.022
10.448,-0.027,0.001,1.026
10.448,-0.032,0.010,1.027
10.449,-0.034,0.013,1.027
10.455,-0.037,0.016,1.023
10.457,-0.043,0.017,1.018
10.461,-0.038,0.020,1.007
10.465,-0.041,0.026,1.006
10.469,-0.036,0.029,1.000
10.473,-0.033,0.028,0.989
10.478,-0.036,0.027,0.979
10.481,-0.033,0.034,0.972
10.486,-0.031,0.036,0.969
10.490,-0.033,0.040,0.962
10.493,-0.028,0.038,0.959
10.497,-0.025,0.032,0.957
10.501,-0.020,0.036,0.954
10.506,-0.017,0.035,0.955
10.509,-0.012,0.029,0.957
10.513,-0.013,0.032,0.961
10.517,-0.007,0.029,0.962
10.522,-0.004,0.026,0.964
10.525,-0.001,0.025,0.966
10.529,0.000,0.022,0.970
10.533,0.004,0.017,0.974
10.545,0.005,0.018,0.976
10.545,0.011,0.012,0.982
10.545,0.015,0.005,0.987
10.548,0.018,0.002,0.993
10.552,0.020,-0.003,0.995
10.569,0.023,-0.000,1.001
10.569,0.022,-0.006,1.003
10.570,0.016,-0.007,1.014
10.570,0.015,-0.005,1.021
10.576,0.011,-0.006,1.020
10.577,0.008,-0.011,1.024
10.580,0.013,-0.010,1.023
10.584,0.006,-0.015,1.018
10.589,0.003,-0.018,1.017
10.592,-0.005,-0.018,1.020
10.596,-0.012,-0.021,1.019
10.600,-0.016,-0.020,1.020
10.605,-0.025,-0.017,1.028
10.608,-0.027,-0.017,1.026
10.612,-0.031,-0.015,1.028
10.616,-0.038,-0.017,1.034
10.623,-0.041,-0.017,1.038
10.624,-0.045,-0.022,1.044
10.628,-0.047,-0.026,1.049
10.632,-0.042,-0.024,1.051
10.642,-0.043,-0.026,1.052
10.642,-0.041,-0.032,1.052
10.649,-0.035,-0.032,1.054
10.649,-0.030,-0.041,1.057
10.651,-0.025,-0.048,1.056
10.669,-0.014,-0.046,1.062
10.669,-0.004,-0.055,1.069
10.669,0.003,-0.060,1.070
10.669,0.011,-0.061,1.081
10.676,0.017,-0.069,1.095
10.677,0.024,-0.071,1.112
10.679,0.020,-0.073,1.128
10.683,0.021,-0.081,1.144
10.687,0.030,-0.093,1.163
10.691,0.037,-0.102,1.177
10.694,0.037,-0.113,1.191
10.698,0.038,-0.121,1.207
10.702,0.038,-0.131,1.219
10.706,0.027,-0.141,1.227
10.711,0.021,-0.147,1.236
10.715,0.011,-0.152,1.253
10.719,0.000,-0.156,1.259
10.728,-0.019,-0.162,1.264
10.729,-0.035,-0.163,1.271
10.730,-0.053,-0.161,1.274
10.735,-0.064,-0.155,1.270
10.755,-0.075,-0.148,1.270
10.756,-0.086,-0.141,1.267
10.756,-0.093,-0.131,1.248
10.756,-0.097,-0.124,1.233
10.756,-0.097,-0.115,1.216
10.758,-0.098,-0.104,1.190
10.762,-0.100,-0.094,1.167
10.766,-0.093,-0.078,1.132
10.770,-0.081,-0.067,1.098
10.775,-0.071,-0.063,1.066
10.779,-0.059,-0.055,1.021
10.782,-0.050,-0.053,0.981
10.786,-0.033,-0.049,0.939
10.790,-0.025,-0.047,0.896
10.794,-0.011,-0.050,0.853
10.798,-0.002,-0.052,0.812
10.802,0.012,-0.051,0.772
10.807,0.025,-0.057,0.746
10.810,0.041,-0.066,0.719
10.814,0.057,-0.076,0.703
10.818,0.073,-0.089,0.693
10.823,0.094,-0.097,0.701
10.826,0.112,-0.116,0.713
10.830,0.125,-0.128,0.745
10.834,0.141,-0.141,0.769
10.845,0.156,-0.156,0.810
10.846,0.161,-0.165,0.847
10.846,0.163,-0.176,0.882
10.849,0.167,-0.186,0.922
10.853,0.168,-0.198,0.959
10.873,0.166,-0.205,0.993
10.874,0.162,-0.207,1.025
10.874,0.148,-0.212,1.051
10.874,0.135,-0.204,1.078
10.874,0.117,-0.203,1.099
10.877,0.104,-0.195,1.115
10.881,0.083,-0.184,1.130
10.885,0.071,-0.174,1.134
10.890,0.056,-0.169,1.142
10.893,0.043,-0.153,1.136
10.897,0.029,-0.147,1.129
10.901,0.023,-0.143,1.120
10.907,0.019,-0.138,1.104
10.909,0.016,-0.132,1.086
10.913,0.006,-0.126,1.077
10.917,-0.001,-0.116,1.064
10.920,-0.011,-0.111,1.049
10.925,-0.018,-0.100,1.029
10.929,-0.022,-0.096,1.010
10.932,-0.030,-0.087,0.990
10.936,-0.026,-0.077,0.961
10.944,-0.026,-0.075,0.936
10.945,-0.019,-0.063,0.915
10.948,-0.017,-0.054,0.893
10.965,-0.008,-0.044,0.866
10.966,-0.005,-0.033,0.847
10.966,0.004,-0.029,0.821
10.966,0.011,-0.026,0.805
10.968,0.016,-0.019,0.787
10.977,0.023,-0.010,0.774
10.977,0.032,-0.007,0.764
10.980,0.033,0.002,0.757
10.984,0.037,0.011,0.744
10.990,0.044,0.014,0.741
10.992,0.050,0.020,0.737
10.996,0.053,0.017,0.740
10.999,0.057,0.024,0.744
11.003,0.060,0.020,0.751
11.007,0.060,0.021,0.759
11.011,0.058,0.023,0.779
11.015,0.056,0.015,0.791
11.020,0.048,0.015,0.813
11.030,0.039,0.010,0.832
11.031,0.032,0.009,0.847
11.042,0.021,0.006,0.870
11.043,0.009,0.005,0.890
11.043,-0.000,0.004,0.905
11.043,-0.010,0.003,0.919
11.053,-0.018,0.005,0.936
11.053,-0.022,0.008,0.943
11.064,-0.033,0.012,0.957
11.064,-0.035,0.013,0.964
11.065,-0.039,0.014,0.974
11.067,-0.048,0.019,0.977
11.076,-0.054,0.019,0.984
11.076,-0.060,0.020,0.983
11.079,-0.061,0.024,0.981
11.083,-0.061,0.026,0.982
11.086,-0.062,0.028,0.981
11.091,-0.058,0.033,0.977
11.095,-0.062,0.034,0.972
11.099,-0.067,0.037,0.967
11.102,-0.068,0.036,0.967
11.107,-0.069,0.038,0.964
11.111,-0.066,0.035,0.959
11.115,-0.069,0.035,0.962
11.118,-0.070,0.037,0.961
11.124,-0.072,0.031,0.968
11.127,-0.069,0.032,0.970
11.131,-0.074,0.028,0.975
11.134,-0.071,0.026,0.986
11.145,-0.072,0.023,0.991
11.146,-0.071,0.023,0.999
11.146,-0.067,0.024,1.002
11.150,-0.072,0.025,1.010
11.154,-0.067,0.021,1.014
11.166,-0.068,0.022,1.018
11.167,-0.067,0.022,1.018
11.167,-0.061,0.027,1.019
11.170,-0.058,0.024,1.017
11.175,-0.055,0.025,1.023
11.178,-0.048,0.027,1.027
11.182,-0.042,0.029,1.029
11.186,-0.041,0.029,1.028
11.191,-0.035,0.034,1.034
11.194,-0.035,0.035,1.038
11.197,-0.032,0.031,1.039
11.202,-0.030,0.026,1.043
11.208,-0.032,0.027,1.052
11.209,-0.026,0.027,1.053
11.214,-0.032,0.024,1.059
11.218,-0.032,0.028,1.063
11.221,-0.031,0.030,1.073
11.226,-0.033,0.029,1.073
11.230,-0.031,0.026,1.072
11.234,-0.034,0.028,1.075
11.237,-0.033,0.025,1.072
11.247,-0.034,0.028,1.077
11.247,-0.039,0.026,1.074
11.249,-0.038,0.032,1.066
11.254,-0.042,0.032,1.062
11.274,-0.043,0.033,1.055
11.274,-0.043,0.037,1.046
11.275,-0.048,0.039,1.042
11.275,-0.049,0.043,1.033
11.275,-0.047,0.048,1.025
11.276,-0.047,0.056,1.011
11.281,-0.052,0.062,1.003
11.285,-0.053,0.065,0.991
11.290,-0.056,0.068,0.974
11.293,-0.054,0.065,0.959
11.297,-0.051,0.062,0.950
11.300,-0.052,0.059,0.939
11.304,-0.048,0.055,0.933
11.309,-0.055,0.048,0.927
11.313,-0.046,0.037,0.931
11.317,-0.048,0.024,0.936
11.320,-0.052,0.005,0.949
11.325,-0.058,-0.009,0.980
11.329,-0.067,-0.026,1.017
11.333,-0.081,-0.042,1.059
11.336,-0.089,-0.064,1.105
11.347,-0.095,-0.083,1.154
11.348,-0.106,-0.105,1.203
11.348,-0.110,-0.126,1.248
11.352,-0.122,-0.139,1.298
11.356,-0.125,-0.144,1.346
11.373,-0.128,-0.148,1.388
11.374,-0.123,-0.149,1.425
11.374,-0.123,-0.147,1.452
11.374,-0.120,-0.140,1.463
11.376,-0.112,-0.135,1.453
11.380,-0.114,-0.128,1.421
11.384,-0.109,-0.119,1.366
11.388,-0.103,-0.107,1.303
11.392,-0.103,-0.099,1.235
11.396,-0.101,-0.084,1.170
11.400,-0.094,-0.069,1.102
11.404,-0.094,-0.057,1.040
11.409,-0.091,-0.046,0.985
11.411,-0.088,-0.031,0.929
11.416,-0.090,-0.024,0.888
11.419,-0.090,-0.015,0.838
11.430,-0.090,-0.008,0.791
11.445,-0.093,-0.004,0.750
11.445,-0.096,-0.004,0.712
11.445,-0.098,-0.001,0.682
11.446,-0.096,-0.002,0.660
11.446,-0.104,-0.001,0.646
11.446,-0.110,-0.000,0.636
11.457,-0.113,-0.002,0.632
11.458,-0.120,-0.003,0.635
11.459,-0.127,-0.009,0.648
11.463,-0.131,-0.017,0.664
11.467,-0.139,-0.028,0.693
11.471,-0.147,-0.033,0.731
11.475,-0.154,-0.041,0.769
11.479,-0.164,-0.053,0.808
11.483,-0.174,-0.063,0.845
11.486,-0.176,-0.073,0.879
11.494,-0.181,-0.091,0.921
11.495,-0.178,-0.100,0.960
11.499,-0.172,-0.116,1.006
11.503,-0.158,-0.129,1.048
11.508,-0.150,-0.147,1.096
11.511,-0.132,-0.159,1.142
11.515,-0.125,-0.173,1.181
11.518,-0.113,-0.179,1.220
11.524,-0.104,-0.189,1.255
11.526,-0.099,-0.186,1.287
11.530,-0.097,-0.183,1.307
11.534,-0.092,-0.179,1.313
11.538,-0.087,-0.169,1.315
11.542,-0.080,-0.159,1.297
11.546,-0.077,-0.146,1.265
11.550,-0.068,-0.133,1.224
11.554,-0.070,-0.123,1.171
11.563,-0.062,-0.114,1.116
11.563,-0.055,-0.098,1.060
11.566,-0.050,-0.084,1.007
11.569,-0.042,-0.069,0.956
11.586,-0.041,-0.055,0.907
11.586,-0.041,-0.038,0.861
11.586,-0.041,-0.023,0.824
11.586,-0.041,-0.010,0.789
11.597,-0.041,0.003,0.759
11.597,-0.042,0.011,0.738
11.597,-0.056,0.019,0.718
11.601,-0.054,0.023,0.711
11.605,-0.054,0.028,0.705
11.609,-0.058,0.033,0.708
11.613,-0.061,0.039,0.708
11.617,-0.060,0.043,0.717
11.621,-0.064,0.043,0.730
11.628,-0.063,0.046,0.748
11.629,-0.061,0.044,0.763
11.633,-0.061,0.044,0.787
11.637,-0.060,0.044,0.809
11.645,-0.057,0.041,0.831
11.645,-0.051,0.037,0.848
11.649,-0.048,0.033,0.865
11.653,-0.052,0.030,0.881
11.658,-0.049,0.027,0.891
11.661,-0.048,0.025,0.907
11.665,-0.044,0.025,0.915
11.669,-0.042,0.030,0.920
11.674,-0.039,0.027,0.929
11.677,-0.036,0.025,0.933
11.681,-0.030,0.030,0.938
11.685,-0.028,0.028,0.942
11.689,-0.030,0.035,0.945
11.693,-0.026,0.032,0.947
11.697,-0.028,0.032,0.951
11.701,-0.024,0.030,0.956
11.705,-0.024,0.033,0.957
11.709,-0.018,0.032,0.959
11.713,-0.017,0.028,0.967
11.717,-0.019,0.027,0.971
11.720,-0.020,0.032,0.975
11.726,-0.021,0.030,0.976
11.728,-0.022,0.031,0.977
11.733,-0.023,0.034,0.986
11.736,-0.027,0.039,0.983
11.748,-0.026,0.041,0.981
11.749,-0.029,0.042,0.979
11.749,-0.027,0.047,0.975
11.752,-0.036,0.046,0.972
11.756,-0.034,0.053,0.970
11.773,-0.036,0.055,0.965
11.773,-0.035,0.058,0.959
11.773,-0.032,0.064,0.956
11.773,-0.034,0.062,0.954
11.776,-0.035,0.065,0.955
11.780,-0.032,0.067,0.955
11.784,-0.032,0.068,0.959
11.788,-0.037,0.066,0.964
11.791,-0.036,0.064,0.965
11.799,-0.035,0.063,0.971
11.800,-0.036,0.060,0.976
11.803,-0.042,0.057,0.988
11.809,-0.039,0.059,0.999
11.811,-0.043,0.049,1.013
11.815,-0.043,0.051,1.018
11.819,-0.042,0.046,1.026
11.830,-0.036,0.040,1.032
11.830,-0.040,0.040,1.037
11.833,-0.033,0.032,1.040
11.835,-0.030,0.026,1.048
11.839,-0.024,0.024,1.055
11.846,-0.022,0.021,1.064
11.847,-0.021,0.010,1.072
11.850,-0.016,0.008,1.080
11.854,-0.011,0.003,1.090
11.862,-0.014,-0.006,1.101
11.862,-0.009,-0.011,1.109
11.880,-0.010,-0.019,1.119
11.881,-0.010,-0.021,1.125
11.881,-0.011,-0.026,1.134
11.881,-0.014,-0.027,1.140
11.882,-0.018,-0.034,1.146
11.886,-0.011,-0.029,1.150
11.892,-0.019,-0.026,1.155
11.894,-0.016,-0.032,1.149
11.898,-0.020,-0.027,1.142
11.902,-0.017,-0.031,1.132
11.906,-0.014,-0.030,1.119
11.910,-0.011,-0.033,1.104
11.914,-0.006,-0.035,1.088
11.919,0.001,-0.036,1.072
11.922,0.007,-0.048,1.058
11.928,0.020,-0.047,1.049
11.930,0.021,-0.063,1.043
11.933,0.030,-0.070,1.039
11.937,0.035,-0.079,1.043
11.947,0.036,-0.087,1.054
11.947,0.033,-0.091,1.068
11.951,0.037,-0.100,1.086
11.954,0.034,-0.109,1.106
11.959,0.037,-0.121,1.125
11.962,0.041,-0.137,1.144
11.966,0.038,-0.149,1.167
11.969,0.039,-0.162,1.191
11.975,0.037,-0.170,1.215
11.977,0.029,-0.172,1.228
11.981,0.026,-0.181,1.249
11.985,0.021,-0.178,1.260
11.989,0.018,-0.178,1.274
11.994,0.006,-0.175,1.281
11.998,-0.000,-0.174,1.280
12.001,-0.009,-0.168,1.276
12.005,-0.013,-0.160,1.266
12.010,-0.018,-0.154,1.247
12.013,-0.016,-0.146,1.230
12.018,-0.007,-0.143,1.204
12.021,-0.002,-0.133,1.171
12.026,0.000,-0.124,1.141
12.029,0.011,-0.112,1.090
12.033,0.016,-0.103,1.051
12.037,0.024,-0.095,1.010
12.048,0.036,-0.088,0.964
12.049,0.047,-0.083,0.927
12.049,0.050,-0.088,0.880
12.053,0.062,-0.081,0.835
12.057,0.064,-0.081,0.799
12.085,0.075,-0.079,0.757
12.085,0.083,-0.077,0.731
12.086,0.091,-0.080,0.697
12.086,0.095,-0.084,0.679
12.086,0.101,-0.099,0.669
12.086,0.111,-0.105,0.659
12.086,0.119,-0.115,0.661
12.088,0.123,-0.129,0.687
12.096,0.118,-0.137,0.719
12.097,0.117,-0.145,0.758
12.100,0.121,-0.156,0.802
12.104,0.111,-0.166,0.849
12.110,0.110,-0.174,0.895
12.112,0.100,-0.186,0.940
12.116,0.090,-0.195,0.979
12.120,0.076,-0.198,1.020
12.126,0.055,-0.203,1.061
12.128,0.032,-0.199,1.096
12.132,0.009,-0.200,1.143
12.136,-0.012,-0.194,1.173
12.139,-0.031,-0.188,1.212
12.144,-0.046,-0.176,1.240
12.149,-0.062,-0.164,1.250
12.152,-0.070,-0.145,1.263
12.156,-0.076,-0.132,1.260
12.164,-0.079,-0.114,1.241
12.164,-0.075,-0.099,1.209
12.168,-0.076,-0.092,1.163
12.171,-0.075,-0.074,1.122
12.184,-0.075,-0.074,1.072
12.185,-0.076,-0.056,1.020
12.185,-0.078,-0.053,0.972
12.187,-0.078,-0.041,0.931
12.196,-0.079,-0.032,0.897
12.196,-0.078,-0.022,0.867
12.199,-0.076,-0.019,0.837
12.203,-0.075,-0.013,0.818
12.209,-0.073,-0.012,0.797
12.211,-0.073,-0.005,0.781
12.216,-0.072,-0.009,0.772
12.226,-0.061,0.000,0.766
12.226,-0.059,-0.003,0.767
12.228,-0.056,-0.000,0.772
12.231,-0.055,-0.002,0.779
12.235,-0.044,-0.000,0.782
12.239,-0.046,0.005,0.790
12.243,-0.039,0.006,0.801
12.247,-0.035,0.003,0.804
12.251,-0.034,0.009,0.816
12.254,-0.028,0.009,0.818
12.263,-0.029,0.009,0.830
12.264,-0.026,0.014,0.835
12.266,-0.026,0.015,0.849
12.270,-0.021,0.011,0.848
12.286,-0.016,0.014,0.852
12.286,-0.023,0.013,0.866
12.287,-0.027,0.014,0.865
12.287,-0.036,0.018,0.875
12.291,-0.044,0.017,0.879
12.297,-0.055,0.018,0.887
12.298,-0.061,0.017,0.894
12.303,-0.067,0.016,0.901
12.306,-0.077,0.017,0.912
12.311,-0.086,0.021,0.919
12.314,-0.096,0.018,0.929
12.318,-0.097,0.019,0.943
12.322,-0.103,0.016,0.951
12.327,-0.105,0.012,0.961
12.330,-0.109,0.014,0.972
12.334,-0.113,0.011,0.976
12.338,-0.119,0.012,0.985
12.348,-0.121,0.019,0.998
12.349,-0.125,0.016,1.003
12.349,-0.128,0.021,0.999
12.354,-0.121,0.021,1.002
12.369,-0.122,0.024,0.998
12.370,-0.124,0.028,0.997
12.370,-0.120,0.030,0.994
12.370,-0.117,0.031,0.990
12.381,-0.118,0.031,0.985
12.382,-0.116,0.037,0.976
12.382,-0.112,0.038,0.967
12.386,-0.110,0.041,0.965
12.390,-0.106,0.045,0.959
12.394,-0.107,0.047,0.955
12.398,-0.107,0.048,0.945
12.401,-0.103,0.048,0.943
12.405,-0.107,0.051,0.936
12.410,-0.103,0.053,0.934
12.413,-0.097,0.053,0.936
12.417,-0.096,0.052,0.931
12.421,-0.100,0.053,0.933
12.427,-0.096,0.052,0.939
12.429,-0.087,0.052,0.940
12.433,-0.080,0.049,0.944
12.437,-0.074,0.048,0.955
12.445,-0.070,0.038,0.966
12.446,-0.065,0.042,0.968
12.450,-0.061,0.035,0.975
12.454,-0.058,0.035,0.982
12.458,-0.054,0.035,0.995
12.469,-0.048,0.029,1.000
12.470,-0.043,0.025,1.012
12.470,-0.036,0.020,1.020
12.473,-0.032,0.018,1.028
12.504,-0.030,0.008,1.040
12.504,-0.024,0.011,1.050
12.505,-0.021,0.004,1.058
12.505,-0.017,0.007,1.065
12.505,-0.020,0.002,1.074
12.506,-0.018,0.000,1.083
12.506,-0.030,-0.002,1.093
12.507,-0.030,-0.004,1.102
12.512,-0.035,0.000,1.107
12.512,-0.042,0.004,1.105
12.516,-0.041,0.009,1.104
12.520,-0.053,0.017,1.104
12.524,-0.057,0.016,1.096
12.528,-0.063,0.028,1.081
12.532,-0.066,0.034,1.067
12.536,-0.064,0.041,1.045
12.540,-0.062,0.044,1.022
12.550,-0.057,0.048,0.992
12.550,-0.055,0.048,0.970
12.551,-0.047,0.051,0.946
12.556,-0.045,0.046,0.927
12.573,-0.038,0.042,0.907
12.574,-0.043,0.043,0.895
12.574,-0.047,0.039,0.887
12.574,-0.043,0.030,0.888
12.579,-0.043,0.019,0.897
12.580,-0.043,0.011,0.907
12.584,-0.042,-0.003,0.928
12.589,-0.046,-0.019,0.957
12.594,-0.050,-0.030,0.989
12.596,-0.049,-0.052,1.032
12.600,-0.047,-0.071,1.068
12.604,-0.050,-0.090,1.105
12.608,-0.061,-0.113,1.149
12.612,-0.067,-0.132,1.198
12.627,-0.088,-0.147,1.250
12.628,-0.104,-0.153,1.291
12.628,-0.117,-0.157,1.341
12.629,-0.129,-0.161,1.383
12.632,-0.139,-0.161,1.410
12.635,-0.142,-0.160,1.426
12.639,-0.142,-0.157,1.434
12.653,-0.149,-0.151,1.414
12.653,-0.145,-0.141,1.378
12.653,-0.149,-0.132,1.341
12.654,-0.154,-0.123,1.285
12.688,-0.162,-0.111,1.233
12.688,-0.159,-0.098,1.171
12.689,-0.166,-0.083,1.110
12.689,-0.156,-0.068,1.039
12.689,-0.159,-0.063,0.982
12.689,-0.159,-0.054,0.916
12.689,-0.154,-0.043,0.858
12.689,-0.157,-0.035,0.803
12.690,-0.154,-0.033,0.756
12.695,-0.149,-0.030,0.719
12.699,-0.145,-0.037,0.686
12.703,-0.140,-0.042,0.667
12.706,-0.138,-0.048,0.665
12.712,-0.130,-0.059,0.664
12.715,-0.127,-0.068,0.688
12.719,-0.129,-0.082,0.731
12.723,-0.129,-0.100,0.775
12.728,-0.137,-0.111,0.831
12.731,-0.141,-0.122,0.873
12.735,-0.140,-0.134,0.926
12.738,-0.144,-0.155,0.973
12.749,-0.146,-0.167,1.026
12.750,-0.145,-0.182,1.074
12.757,-0.150,-0.188,1.132
12.757,-0.147,-0.194,1.183
12.757,-0.145,-0.197,1.237
12.773,-0.144,-0.189,1.285
12.774,-0.141,-0.188,1.316
12.774,-0.133,-0.184,1.344
12.774,-0.126,-0.170,1.359
12.781,-0.122,-0.155,1.359
12.782,-0.116,-0.148,1.342
12.786,-0.107,-0.129,1.303
12.790,-0.098,-0.118,1.258
12.794,-0.092,-0.105,1.186
12.798,-0.087,-0.093,1.124
12.801,-0.079,-0.085,1.052
12.805,-0.072,-0.071,0.991
12.811,-0.074,-0.059,0.932
12.813,-0.069,-0.048,0.882
12.817,-0.058,-0.037,0.831
12.821,-0.056,-0.030,0.786
12.825,-0.049,-0.022,0.740
12.829,-0.040,-0.014,0.700
12.833,-0.036,-0.004,0.670
12.837,-0.032,0.001,0.646
12.841,-0.034,0.004,0.620
12.850,-0.027,0.011,0.602
12.851,-0.021,0.016,0.597
12.853,-0.016,0.016,0.600
12.857,-0.016,0.014,0.605
12.879,-0.015,0.016,0.615
12.880,-0.011,0.016,0.642
12.880,-0.006,0.016,0.669
12.880,-0.004,0.011,0.711
12.880,-0.005,0.009,0.746
12.880,-0.001,0.006,0.790
12.885,-0.007,0.000,0.831
12.889,-0.007,-0.004,0.862
12.894,-0.013,-0.003,0.890
12.897,-0.020,-0.008,0.908
12.901,-0.011,-0.011,0.927
12.904,-0.020,-0.009,0.940
12.908,-0.015,-0.014,0.949
12.913,-0.014,-0.024,0.964
12.917,-0.014,-0.025,0.964
12.921,-0.013,-0.025,0.968
12.925,-0.011,-0.024,0.971
12.929,-0.012,-0.028,0.969
12.933,-0.008,-0.032,0.970
12.936,-0.005,-0.033,0.974
12.940,-0.005,-0.037,0.983
12.951,-0.007,-0.038,0.996
12.952,0.000,-0.041,0.998
12.952,-0.003,-0.035,1.007
12.956,-0.000,-0.039,1.015
12.980,0.000,-0.038,1.018
12.980,-0.002,-0.034,1.024
12.980,-0.002,-0.033,1.024
12.980,-0.009,-0.031,1.026
12.981,-0.011,-0.027,1.024
12.981,-0.011,-0.026,1.024
12.983,-0.012,-0.021,1.018
12.988,-0.019,-0.017,1.016
12.991,-0.019,-0.013,1.009
12.996,-0.021,-0.011,1.003
12.999,-0.030,-0.009,0.997
13.003,-0.030,-0.007,0.995
13.007,-0.033,-0.003,0.995
13.018,-0.039,-0.003,0.995
13.018,-0.036,0.003,0.990
13.021,-0.046,0.004,0.988
13.023,-0.045,0.010,0.990
13.029,-0.047,0.012,0.988
13.031,-0.044,0.015,0.988
13.035,-0.043,0.016,0.989
13.039,-0.042,0.019,0.988
13.043,-0.039,0.016,0.988
13.049,-0.038,0.015,0.988
13.050,-0.039,0.018,0.987
13.054,-0.036,0.016,0.988
13.058,-0.040,0.014,0.984
13.071,-0.038,0.016,0.980
13.072,-0.038,0.011,0.982
13.072,-0.030,0.008,0.977
13.075,-0.033,0.008,0.978
13.083,-0.030,0.007,0.980
13.084,-0.025,0.010,0.987
13.087,-0.032,0.008,0.985
13.091,-0.032,0.005,0.995
13.096,-0.030,0.004,0.996
13.099,-0.031,-0.002,1.007
13.103,-0.032,-0.000,1.008
13.107,-0.031,-0.003,1.023
13.112,-0.027,-0.002,1.029
13.114,-0.026,-0.008,1.038
13.118,-0.023,-0.009,1.045
13.122,-0.021,-0.008,1.049
13.126,-0.019,-0.009,1.049
13.130,-0.014,-0.010,1.054
13.135,-0.013,-0.010,1.046
13.138,-0.011,-0.006,1.047
13.143,-0.011,-0.001,1.038
13.151,-0.005,0.008,1.028
13.152,-0.003,0.012,1.021
13.154,-0.002,0.021,1.000
13.159,0.005,0.024,0.982
13.177,0.013,0.024,0.957
13.178,0.021,0.022,0.933
13.178,0.027,0.020,0.904
13.178,0.035,0.015,0.882
13.178,0.048,0.014,0.869
13.181,0.054,0.007,0.858
13.185,0.066,0.007,0.856
13.189,0.078,-0.008,0.859
13.195,0.076,-0.011,0.859
13.197,0.091,-0.025,0.867
13.201,0.101,-0.051,0.872
13.205,0.122,-0.078,0.888
13.214,0.133,-0.113,0.921
13.215,0.137,-0.152,0.956
13.217,0.133,-0.194,1.008
13.221,0.120,-0.236,1.070
13.225,0.097,-0.267,1.147
13.233,0.063,-0.297,1.228
13.233,0.029,-0.313,1.310
13.237,-0.011,-0.316,1.394
13.241,-0.043,-0.324,1.468
13.253,-0.064,-0.316,1.538
13.253,-0.082,-0.305,1.599
13.253,-0.093,-0.295,1.644
13.256,-0.100,-0.275,1.669
13.264,-0.105,-0.249,1.668
13.266,-0.108,-0.229,1.643
13.269,-0.099,-0.204,1.592
13.272,-0.076,-0.183,1.506
13.279,-0.055,-0.161,1.420
13.280,-0.034,-0.150,1.321
13.284,-0.017,-0.134,1.227
13.288,-0.004,-0.119,1.130
13.292,0.002,-0.103,1.036
13.297,0.013,-0.090,0.948
13.300,0.025,-0.085,0.880
13.304,0.031,-0.076,0.819
13.309,0.050,-0.078,0.775
13.313,0.066,-0.080,0.738
13.316,0.071,-0.093,0.724
13.324,0.078,-0.104,0.725
13.325,0.079,-0.126,0.749
13.343,0.077,-0.150,0.792
13.347,0.067,-0.166,0.844
13.348,0.059,-0.182,0.908
13.348,0.050,-0.195,0.967
13.348,0.040,-0.199,1.036
13.348,0.030,-0.204,1.095
13.365,0.027,-0.202,1.150
13.366,0.024,-0.194,1.194
13.366,0.019,-0.184,1.225
13.366,0.018,-0.175,1.247
13.367,0.015,-0.165,1.253
13.376,0.008,-0.153,1.237
13.377,0.003,-0.141,1.204
13.379,0.004,-0.124,1.158
13.383,-0.001,-0.113,1.102
13.388,-0.001,-0.093,1.044
13.391,-0.008,-0.085,0.985
13.400,-0.014,-0.071,0.931
13.401,-0.017,-0.050,0.881
13.403,-0.028,-0.045,0.829
13.410,-0.032,-0.040,0.790
13.412,-0.036,-0.036,0.760
13.414,-0.043,-0.028,0.738
13.418,-0.045,-0.029,0.722
13.422,-0.055,-0.026,0.715
13.429,-0.060,-0.026,0.713
13.430,-0.064,-0.027,0.716
13.435,-0.068,-0.027,0.733
13.439,-0.076,-0.027,0.748
13.442,-0.078,-0.032,0.761
13.446,-0.083,-0.025,0.781
13.450,-0.083,-0.023,0.803
13.454,-0.085,-0.018,0.825
13.459,-0.086,-0.021,0.841
13.464,-0.089,-0.022,0.855
13.472,-0.091,-0.011,0.861
13.473,-0.093,-0.007,0.870
13.485,-0.096,-0.007,0.875
13.486,-0.095,-0.004,0.880
13.486,-0.096,-0.003,0.873
13.486,-0.099,-0.001,0.874
13.490,-0.100,0.006,0.875
13.496,-0.098,0.010,0.877
13.498,-0.095,0.009,0.877
13.501,-0.087,0.013,0.880
13.506,-0.085,0.013,0.879
13.511,-0.074,0.008,0.890
13.516,-0.071,0.002,0.900
13.518,-0.065,-0.003,0.905
13.522,-0.066,-0.004,0.917
13.525,-0.060,-0.007,0.924
13.529,-0.056,-0.004,0.936
13.534,-0.052,-0.011,0.940
13.537,-0.053,-0.009,0.949
13.543,-0.053,-0.013,0.962
13.549,-0.054,-0.014,0.968
