x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date
-0.044952,-0.293365,-0.923843,0.970346,162864.125224,2001-01-02 19:14:24.125 -0200
0.068573,-0.215195,-0.981003,1.006667,162864.066140,2001-01-02 19:14:24.066 -0200
-0.042404,-0.204788,-0.932312,0.955480,162864.007055,2001-01-02 19:14:24.007 -0200
-0.021774,-0.183228,-1.008911,1.025645,162863.947966,2001-01-02 19:14:23.948 -0200
-0.096176,-0.178192,-1.006516,1.026682,162863.888883,2001-01-02 19:14:23.889 -0200
0.026474,-0.171951,-0.963013,0.978602,162863.829802,2001-01-02 19:14:23.830 -0200
-0.081909,-0.126617,-0.969437,0.981096,162863.770705,2001-01-02 19:14:23.771 -0200
-0.021973,-0.121994,-0.991714,0.999431,162863.711726,2001-01-02 19:14:23.712 -0200
0.016846,-0.142944,-1.008865,1.019081,162863.652637,2001-01-02 19:14:23.653 -0200
-0.026367,-0.217606,-1.039658,1.062514,162863.593551,2001-01-02 19:14:23.594 -0200
-0.009567,-0.224716,-1.069153,1.092555,162863.534466,2001-01-02 19:14:23.534 -0200
0.010620,-0.249054,-0.955231,0.987222,162863.475381,2001-01-02 19:14:23.475 -0200
-0.019608,-0.259537,-0.926971,0.962819,162863.416184,2001-01-02 19:14:23.416 -0200
-0.027405,-0.245438,-0.985703,1.016169,162863.382697,2001-01-02 19:14:23.383 -0200
-0.015579,-0.217941,-1.000320,1.023905,162863.323716,2001-01-02 19:14:23.324 -0200
-0.058807,-0.246765,-0.898239,0.933373,162863.264622,2001-01-02 19:14:23.265 -0200
-0.058853,-0.246857,-0.898529,0.933679,162863.233003,2001-01-02 19:14:23.233 -0200
-0.028030,-0.196655,-0.992706,1.012386,162863.172053,2001-01-02 19:14:23.172 -0200
-0.055649,-0.209442,-0.967056,0.991040,162863.112968,2001-01-02 19:14:23.113 -0200
-0.050049,-0.189209,-1.007309,1.026146,162863.053880,2001-01-02 19:14:23.054 -0200
-0.056641,-0.226776,-0.953583,0.981812,162862.994833,2001-01-02 19:14:22.995 -0200
-0.048767,-0.200592,-1.116776,1.135695,162862.935704,2001-01-02 19:14:22.936 -0200
-0.012985,-0.250626,-1.008530,1.039285,162862.876623,2001-01-02 19:14:22.877 -0200
0.024811,-0.232803,-0.983109,1.010601,162862.815552,2001-01-02 19:14:22.816 -0200
0.006058,-0.232895,-0.976746,1.004146,162862.756464,2001-01-02 19:14:22.756 -0200
0.025879,-0.194824,-0.968445,0.988186,162862.697374,2001-01-02 19:14:22.697 -0200
0.006042,-0.158829,-0.956818,0.969929,162862.638278,2001-01-02 19:14:22.638 -0200
0.018616,-0.206177,-0.889786,0.913550,162862.577214,2001-01-02 19:14:22.577 -0200
0.030151,-0.228119,-0.868912,0.898863,162862.545700,2001-01-02 19:14:22.546 -0200
-0.043671,-0.168121,-0.979782,0.995060,162862.486613,2001-01-02 19:14:22.487 -0200
0.012695,-0.130936,-1.031693,1.040046,162862.425552,2001-01-02 19:14:22.426 -0200
-0.002548,-0.167831,-1.124725,1.137181,162862.366464,2001-01-02 19:14:22.366 -0200
-0.016571,-0.230881,-1.039429,1.064891,162862.305408,2001-01-02 19:14:22.305 -0200
-0.037170,-0.231537,-0.998108,1.025286,162862.246321,2001-01-02 19:14:22.246 -0200
-0.044205,-0.228821,-0.992004,1.019012,162862.187232,2001-01-02 19:14:22.187 -0200
-0.036850,-0.233292,-0.975266,1.003457,162862.155732,2001-01-02 19:14:22.156 -0200
-0.056091,-0.230515,-0.929886,0.959672,162862.096630,2001-01-02 19:14:22.097 -0200
-0.065720,-0.210556,-0.970978,0.995716,162862.065021,2001-01-02 19:14:22.065 -0200
-0.072601,-0.228241,-0.879929,0.911943,162862.006029,2001-01-02 19:14:22.006 -0200
-0.030273,-0.151016,-1.112259,1.122872,162861.946948,2001-01-02 19:14:21.947 -0200
-0.065125,-0.263000,-0.954865,0.992561,162861.887859,2001-01-02 19:14:21.888 -0200
-0.026260,-0.137146,-1.029770,1.039194,162861.826797,2001-01-02 19:14:21.827 -0200
-0.103531,-0.183487,-1.009995,1.031734,162861.767714,2001-01-02 19:14:21.768 -0200
-0.027191,-0.239319,-1.011520,1.039801,162861.708629,2001-01-02 19:14:21.709 -0200
-0.042572,-0.219040,-0.966476,0.991901,162861.677116,2001-01-02 19:14:21.677 -0200
-0.030121,-0.195831,-1.013641,1.032824,162861.618031,2001-01-02 19:14:21.618 -0200
0.012100,-0.214417,-1.034973,1.057020,162861.558949,2001-01-02 19:14:21.559 -0200
0.020462,-0.218292,-1.018829,1.042153,162861.499858,2001-01-02 19:14:21.500 -0200
0.013672,-0.204208,-0.977585,0.998779,162861.440773,2001-01-02 19:14:21.441 -0200
-0.022308,-0.209259,-0.950851,0.973861,162861.381715,2001-01-02 19:14:21.382 -0200
-0.004288,-0.217056,-0.953568,0.977969,162861.322601,2001-01-02 19:14:21.323 -0200
-0.009277,-0.139008,-0.921967,0.932433,162861.261450,2001-01-02 19:14:21.261 -0200
-0.000671,-0.154678,-0.951126,0.963622,162861.202460,2001-01-02 19:14:21.202 -0200
0.013596,-0.146423,-1.067520,1.077601,162861.143364,2001-01-02 19:14:21.143 -0200
-0.013702,-0.175949,-1.065567,1.080083,162861.084279,2001-01-02 19:14:21.084 -0200
0.013092,-0.238968,-1.003616,1.031757,162861.025218,2001-01-02 19:14:21.025 -0200
-0.003998,-0.221069,-1.008957,1.032900,162860.966109,2001-01-02 19:14:20.966 -0200
-0.060059,-0.266388,-0.895401,0.936116,162860.907020,2001-01-02 19:14:20.907 -0200
-0.042923,-0.229080,-0.973740,1.001244,162860.847940,2001-01-02 19:14:20.848 -0200
0.011108,-0.220718,-1.092377,1.114507,162860.788862,2001-01-02 19:14:20.789 -0200
0.018539,-0.190933,-0.972687,0.991423,162860.729781,2001-01-02 19:14:20.730 -0200
-0.046692,-0.215820,-0.977936,1.002555,162860.670698,2001-01-02 19:14:20.671 -0200
-0.073013,-0.187164,-1.031815,1.051191,162860.611552,2001-01-02 19:14:20.612 -0200
-0.114563,-0.178680,-0.993088,1.015517,162860.580092,2001-01-02 19:14:20.580 -0200
-0.033539,-0.115677,-1.044144,1.051067,162860.520998,2001-01-02 19:14:20.521 -0200
-0.055450,-0.149139,-1.065414,1.077230,162860.461896,2001-01-02 19:14:20.462 -0200
-0.007690,-0.179459,-1.033508,1.049001,162860.402841,2001-01-02 19:14:20.403 -0200
0.026978,-0.242004,-1.023254,1.051829,162860.371278,2001-01-02 19:14:20.371 -0200
-0.003601,-0.193756,-1.011642,1.030036,162860.312183,2001-01-02 19:14:20.312 -0200
-0.061478,-0.215912,-0.916565,0.943657,162860.253087,2001-01-02 19:14:20.253 -0200
-0.009171,-0.208405,-0.901505,0.925325,162860.193999,2001-01-02 19:14:20.194 -0200
-0.012192,-0.192673,-0.962067,0.981246,162860.162377,2001-01-02 19:14:20.162 -0200
0.007324,-0.176743,-0.971451,0.987425,162860.103394,2001-01-02 19:14:20.103 -0200
-0.042191,-0.180923,-0.954773,0.972679,162860.044302,2001-01-02 19:14:20.044 -0200
-0.048660,-0.112762,-1.031967,1.039249,162859.985107,2001-01-02 19:14:19.985 -0200
-0.067459,-0.151398,-1.040222,1.053344,162859.926126,2001-01-02 19:14:19.926 -0200
-0.090607,-0.164871,-1.036087,1.053028,162859.865113,2001-01-02 19:14:19.865 -0200
-0.045044,-0.209305,-1.039307,1.061129,162859.805985,2001-01-02 19:14:19.806 -0200
-0.053421,-0.192917,-1.026108,1.045451,162859.746895,2001-01-02 19:14:19.747 -0200
-0.006561,-0.192078,-0.981598,1.000236,162859.715270,2001-01-02 19:14:19.715 -0200
-0.011047,-0.186813,-0.923416,0.942188,162859.656187,2001-01-02 19:14:19.656 -0200
-0.026947,-0.230560,-0.970596,0.997969,162859.597215,2001-01-02 19:14:19.597 -0200
-0.053772,-0.212219,-0.948318,0.973261,162859.538129,2001-01-02 19:14:19.538 -0200
-0.076782,-0.229126,-1.001236,1.029984,162859.479041,2001-01-02 19:14:19.479 -0200
-0.065308,-0.154510,-1.067993,1.081086,162859.419956,2001-01-02 19:14:19.420 -0200
-0.072174,-0.221054,-0.975540,1.002872,162859.360872,2001-01-02 19:14:19.361 -0200
-0.071838,-0.126968,-1.049088,1.059182,162859.301790,2001-01-02 19:14:19.302 -0200
-0.034851,-0.181229,-1.034225,1.050562,162859.242703,2001-01-02 19:14:19.243 -0200
-0.047989,-0.190994,-1.021088,1.039905,162859.181669,2001-01-02 19:14:19.182 -0200
-0.047546,-0.169235,-0.997635,1.013004,162859.122558,2001-01-02 19:14:19.123 -0200
-0.054794,-0.181793,-1.025101,1.042537,162859.063474,2001-01-02 19:14:19.063 -0200
0.002411,-0.178192,-0.985428,1.001412,162859.004387,2001-01-02 19:14:19.004 -0200
-0.024277,-0.158646,-0.954163,0.967566,162858.945297,2001-01-02 19:14:18.945 -0200
-0.020859,-0.189529,-0.968246,0.986842,162858.886209,2001-01-02 19:14:18.886 -0200
-0.051620,-0.137985,-1.015884,1.026511,162858.827116,2001-01-02 19:14:18.827 -0200
-0.017761,-0.164886,-0.973251,0.987280,162858.766059,2001-01-02 19:14:18.766 -0200
-0.012527,-0.122742,-1.029358,1.036726,162858.706861,2001-01-02 19:14:18.707 -0200
0.012390,-0.212433,-1.029602,1.051362,162858.643837,2001-01-02 19:14:18.644 -0200
-0.006607,-0.199417,-1.046112,1.064970,162858.612426,2001-01-02 19:14:18.612 -0200
-0.029495,-0.184052,-0.995667,1.012964,162858.553337,2001-01-02 19:14:18.553 -0200
-0.021652,-0.201508,-0.962891,0.983988,162858.494241,2001-01-02 19:14:18.494 -0200
-0.068802,-0.251587,-0.957581,0.992467,162858.435152,2001-01-02 19:14:18.435 -0200
-0.081421,-0.183685,-0.995987,1.016051,162858.376060,2001-01-02 19:14:18.376 -0200
-0.010910,-0.189056,-0.951645,0.970304,162858.316974,2001-01-02 19:14:18.317 -0200
-0.014999,-0.188507,-1.021393,1.038751,162858.257884,2001-01-02 19:14:18.258 -0200
-0.087784,-0.217575,-1.004089,1.031135,162858.198800,2001-01-02 19:14:18.199 -0200
0.007370,-0.157028,-1.001465,1.013728,162858.139711,2001-01-02 19:14:18.140 -0200
-0.013702,-0.121262,-1.019730,1.027006,162858.080614,2001-01-02 19:14:18.081 -0200
-0.017975,-0.203751,-1.057571,1.077170,162858.021523,2001-01-02 19:14:18.022 -0200
0.013824,-0.227768,-0.978882,1.005126,162857.960462,2001-01-02 19:14:17.960 -0200
-0.015121,-0.172485,-0.968063,0.983426,162857.901369,2001-01-02 19:14:17.901 -0200
-0.023483,-0.232956,-0.973785,1.001538,162857.842280,2001-01-02 19:14:17.842 -0200
-0.014999,-0.211151,-0.949249,0.972566,162857.783206,2001-01-02 19:14:17.783 -0200
-0.037872,-0.210541,-0.988968,1.011840,162857.724120,2001-01-02 19:14:17.724 -0200
-0.010010,-0.200394,-0.981598,1.001894,162857.665032,2001-01-02 19:14:17.665 -0200
-0.027023,-0.222397,-0.987991,1.013073,162857.605813,2001-01-02 19:14:17.606 -0200
0.004791,-0.138535,-1.070892,1.079826,162857.546822,2001-01-02 19:14:17.547 -0200
-0.035843,-0.193863,-0.926514,0.947257,162857.487732,2001-01-02 19:14:17.488 -0200
0.018402,-0.171082,-1.074066,1.087762,162857.428642,2001-01-02 19:14:17.429 -0200
-0.040207,-0.280930,-0.968475,1.009199,162857.369568,2001-01-02 19:14:17.370 -0200
-0.045670,-0.228378,-0.959930,0.987780,162857.310461,2001-01-02 19:14:17.310 -0200
-0.012985,-0.240250,-0.961884,0.991518,162857.249408,2001-01-02 19:14:17.249 -0200
-0.024216,-0.227753,-0.976990,1.003477,162857.190291,2001-01-02 19:14:17.190 -0200
-0.009064,-0.241928,-0.923904,0.955097,162857.131233,2001-01-02 19:14:17.131 -0200
-0.055420,-0.279419,-0.970337,1.011286,162857.072146,2001-01-02 19:14:17.072 -0200
-0.028748,-0.231308,-1.040909,1.066687,162857.013062,2001-01-02 19:14:17.013 -0200
-0.061676,-0.263931,-0.957687,0.995303,162856.981441,2001-01-02 19:14:16.981 -0200
-0.034378,-0.173386,-1.012207,1.027525,162856.922457,2001-01-02 19:14:16.922 -0200
-0.056107,-0.250153,-1.034332,1.065630,162856.863363,2001-01-02 19:14:16.863 -0200
-0.019287,-0.261826,-0.955627,0.991034,162856.804289,2001-01-02 19:14:16.804 -0200
-0.028809,-0.244644,-0.953613,0.984916,162856.743212,2001-01-02 19:14:16.743 -0200
0.002808,-0.264145,-1.001129,1.035394,162856.684121,2001-01-02 19:14:16.684 -0200
-0.000671,-0.263794,-0.978943,1.013862,162856.625021,2001-01-02 19:14:16.625 -0200
0.010635,-0.210876,-0.994797,1.016958,162856.565936,2001-01-02 19:14:16.566 -0200
-0.001389,-0.204819,-1.002686,1.023392,162856.534421,2001-01-02 19:14:16.534 -0200
0.079697,-0.207489,-0.963989,0.989282,162856.475337,2001-01-02 19:14:16.475 -0200
0.042572,-0.186554,-0.925476,0.945051,162856.416244,2001-01-02 19:14:16.416 -0200
0.006363,-0.241089,-0.898651,0.930451,162856.357151,2001-01-02 19:14:16.357 -0200
-0.010544,-0.168015,-1.061722,1.074985,162856.298063,2001-01-02 19:14:16.298 -0200
0.013702,-0.235733,-0.962433,0.990977,162856.238970,2001-01-02 19:14:16.239 -0200
-0.010620,-0.235397,-1.072968,1.098537,162856.179882,2001-01-02 19:14:16.180 -0200
-0.064011,-0.268372,-1.069901,1.104902,162856.148394,2001-01-02 19:14:16.148 -0200
-0.037079,-0.257721,-1.044281,1.076252,162856.089289,2001-01-02 19:14:16.089 -0200
-0.030121,-0.205353,-0.986633,1.008227,162856.030197,2001-01-02 19:14:16.030 -0200
-0.014206,-0.245865,-0.952667,0.983985,162855.971108,2001-01-02 19:14:15.971 -0200
-0.025665,-0.240662,-0.999146,1.028041,162855.912018,2001-01-02 19:14:15.912 -0200
-0.019852,-0.243668,-0.952118,0.983004,162855.852924,2001-01-02 19:14:15.853 -0200
-0.032608,-0.257538,-1.003860,1.036882,162855.793830,2001-01-02 19:14:15.794 -0200
-0.010117,-0.222458,-0.971863,0.997049,162855.734737,2001-01-02 19:14:15.735 -0200
-0.074875,-0.250259,-1.006866,1.040200,162855.703225,2001-01-02 19:14:15.703 -0200
-0.055222,-0.232559,-0.929901,0.960130,162855.671710,2001-01-02 19:14:15.672 -0200
-0.046753,-0.170898,-1.115829,1.129809,162855.612618,2001-01-02 19:14:15.613 -0200
-0.115143,-0.167664,-1.027008,1.046955,162855.581098,2001-01-02 19:14:15.581 -0200
0.058151,-0.219620,-1.042328,1.066800,162855.522002,2001-01-02 19:14:15.522 -0200
0.021378,-0.211472,-1.000809,1.023130,162855.462913,2001-01-02 19:14:15.463 -0200
-0.011780,-0.231430,-0.947510,0.975435,162855.403820,2001-01-02 19:14:15.404 -0200
-0.015579,-0.254395,-0.963913,0.997039,162855.344773,2001-01-02 19:14:15.345 -0200
0.004242,-0.235001,-0.954895,0.983396,162855.285635,2001-01-02 19:14:15.286 -0200
0.032120,-0.239807,-0.997757,1.026673,162855.254118,2001-01-02 19:14:15.254 -0200
0.017715,-0.217209,-0.971100,0.995253,162855.195026,2001-01-02 19:14:15.195 -0200
0.025574,-0.222229,-0.994080,1.018938,162855.135932,2001-01-02 19:14:15.136 -0200
0.007965,-0.269608,-0.958557,0.995783,162855.076855,2001-01-02 19:14:15.077 -0200
-0.051041,-0.212326,-0.993027,1.016754,162855.015780,2001-01-02 19:14:15.016 -0200
-0.005997,-0.228928,-0.953705,0.980814,162854.956690,2001-01-02 19:14:14.957 -0200
-0.021545,-0.285568,-1.011551,1.051308,162854.897618,2001-01-02 19:14:14.898 -0200
-0.050537,-0.291061,-0.967804,1.011887,162854.838512,2001-01-02 19:14:14.839 -0200
-0.024857,-0.234909,-1.000504,1.028011,162854.777452,2001-01-02 19:14:14.777 -0200
0.046951,-0.242630,-0.972961,1.003856,162854.718359,2001-01-02 19:14:14.718 -0200
0.007187,-0.295364,-0.908676,0.955502,162854.659266,2001-01-02 19:14:14.659 -0200
-0.001495,-0.275513,-0.972092,1.010382,162854.600174,2001-01-02 19:14:14.600 -0200
-0.030319,-0.285172,-1.015915,1.055616,162854.568656,2001-01-02 19:14:14.569 -0200
-0.055984,-0.272614,-0.973114,1.012128,162854.509569,2001-01-02 19:14:14.510 -0200
-0.040512,-0.208527,-1.021164,1.043025,162854.448434,2001-01-02 19:14:14.448 -0200
-0.032074,-0.182480,-0.974701,0.992154,162854.389420,2001-01-02 19:14:14.389 -0200
-0.092422,-0.191635,-0.998535,1.020950,162854.330344,2001-01-02 19:14:14.330 -0200
0.023514,-0.254562,-0.976578,1.009485,162854.271243,2001-01-02 19:14:14.271 -0200
-0.032761,-0.257172,-0.992981,1.026266,162854.212161,2001-01-02 19:14:14.212 -0200
-0.040756,-0.261246,-0.993713,1.028288,162854.153071,2001-01-02 19:14:14.153 -0200
-0.035416,-0.257141,-1.009827,1.042653,162854.093984,2001-01-02 19:14:14.094 -0200
-0.020752,-0.214569,-0.988190,1.011429,162854.034895,2001-01-02 19:14:14.035 -0200
0.076141,-0.205551,-0.970001,0.994460,162853.975809,2001-01-02 19:14:13.976 -0200
0.036484,-0.193390,-0.912796,0.933770,162853.914760,2001-01-02 19:14:13.915 -0200
-0.026398,-0.209122,-0.961517,0.984350,162853.855676,2001-01-02 19:14:13.856 -0200
-0.015518,-0.168671,-1.001831,1.016049,162853.796589,2001-01-02 19:14:13.797 -0200
0.015762,-0.221375,-1.020309,1.044168,162853.737502,2001-01-02 19:14:13.738 -0200
-0.003128,-0.233871,-1.118439,1.142633,162853.678308,2001-01-02 19:14:13.678 -0200
-0.007812,-0.243561,-0.990799,1.020326,162853.619331,2001-01-02 19:14:13.619 -0200
0.005142,-0.246719,-0.986984,1.017367,162853.587817,2001-01-02 19:14:13.588 -0200
-0.061508,-0.264282,-0.899475,0.939513,162853.528733,2001-01-02 19:14:13.529 -0200
-0.028000,-0.238190,-0.942200,0.972244,162853.469644,2001-01-02 19:14:13.470 -0200
-0.047729,-0.263855,-0.921295,0.959522,162853.410550,2001-01-02 19:14:13.411 -0200
-0.051926,-0.206497,-1.009277,1.031493,162853.379049,2001-01-02 19:14:13.379 -0200
-0.042023,-0.259232,-1.030655,1.063587,162853.319945,2001-01-02 19:14:13.320 -0200
-0.049637,-0.264206,-1.033188,1.067589,162853.260853,2001-01-02 19:14:13.261 -0200
0.005005,-0.204056,-0.991714,1.012503,162853.229337,2001-01-02 19:14:13.229 -0200
-0.020782,-0.186676,-0.980347,0.998178,162853.168273,2001-01-02 19:14:13.168 -0200
0.022186,-0.262421,-1.001038,1.035101,162853.109196,2001-01-02 19:14:13.109 -0200
-0.022766,-0.301514,-0.960434,1.006907,162853.048149,2001-01-02 19:14:13.048 -0200
-0.023270,-0.268982,-0.981293,1.017756,162852.989066,2001-01-02 19:14:12.989 -0200
-0.016556,-0.242508,-0.996307,1.025530,162852.929985,2001-01-02 19:14:12.930 -0200
-0.027924,-0.220184,-1.006729,1.030905,162852.896499,2001-01-02 19:14:12.896 -0200
0.026138,-0.237991,-0.973343,1.002357,162852.837405,2001-01-02 19:14:12.837 -0200
0.022324,-0.246552,-1.005127,1.035165,162852.778204,2001-01-02 19:14:12.778 -0200
0.022980,-0.244003,-1.001816,1.031359,162852.719227,2001-01-02 19:14:12.719 -0200
0.061890,-0.238663,-1.060364,1.088651,162852.660163,2001-01-02 19:14:12.660 -0200
0.015961,-0.199585,-0.971893,0.992303,162852.600944,2001-01-02 19:14:12.601 -0200
0.038589,-0.208069,-0.882706,0.907718,162852.541971,2001-01-02 19:14:12.542 -0200
0.046356,-0.232147,-0.997772,1.025471,162852.482885,2001-01-02 19:14:12.483 -0200
-0.000320,-0.248093,-0.982025,1.012879,162852.423797,2001-01-02 19:14:12.424 -0200
-0.016129,-0.271530,-1.030045,1.065355,162852.364715,2001-01-02 19:14:12.365 -0200
-0.032410,-0.308502,-0.981430,1.029286,162852.305628,2001-01-02 19:14:12.306 -0200
0.003296,-0.243256,-1.018646,1.047294,162852.246435,2001-01-02 19:14:12.246 -0200
0.009247,-0.240051,-0.958252,0.987905,162852.187453,2001-01-02 19:14:12.187 -0200
-0.004120,-0.220444,-0.982956,1.007380,162852.128366,2001-01-02 19:14:12.128 -0200
-0.018433,-0.217331,-1.004761,1.028162,162852.096854,2001-01-02 19:14:12.097 -0200
-0.027039,-0.211594,-0.989685,1.012413,162852.065227,2001-01-02 19:14:12.065 -0200
-0.044220,-0.222366,-0.987152,1.012853,162852.006251,2001-01-02 19:14:12.006 -0200
-0.045197,-0.223602,-1.023956,1.049060,162851.947162,2001-01-02 19:14:11.947 -0200
0.013367,-0.132355,-0.963989,0.973125,162851.888086,2001-01-02 19:14:11.888 -0200
-0.038498,-0.206894,-1.011566,1.033225,162851.828869,2001-01-02 19:14:11.829 -0200
0.014359,-0.208969,-1.042099,1.062941,162851.769886,2001-01-02 19:14:11.770 -0200
0.034470,-0.233032,-0.942169,0.971172,162851.710797,2001-01-02 19:14:11.711 -0200
0.009476,-0.193054,-0.977921,0.996839,162851.651711,2001-01-02 19:14:11.652 -0200
0.026779,-0.245697,-0.996399,1.026594,162851.590661,2001-01-02 19:14:11.591 -0200
0.017288,-0.244781,-0.992889,1.022764,162851.559146,2001-01-02 19:14:11.559 -0200
0.057968,-0.239594,-1.011688,1.041287,162851.500064,2001-01-02 19:14:11.500 -0200
0.026047,-0.208405,-0.981522,1.003741,162851.440982,2001-01-02 19:14:11.441 -0200
0.034409,-0.192947,-0.931702,0.952093,162851.381789,2001-01-02 19:14:11.382 -0200
0.006973,-0.198792,-0.957672,0.978112,162851.322826,2001-01-02 19:14:11.323 -0200
-0.001556,-0.186035,-0.989517,1.006854,162851.263726,2001-01-02 19:14:11.264 -0200
0.032578,-0.219467,-1.056473,1.079519,162851.202671,2001-01-02 19:14:11.203 -0200
0.002945,-0.230316,-0.974213,1.001072,162851.143617,2001-01-02 19:14:11.144 -0200
-0.015106,-0.233780,-0.982849,1.010383,162851.112089,2001-01-02 19:14:11.112 -0200
-0.025208,-0.207855,-0.970932,0.993251,162851.053001,2001-01-02 19:14:11.053 -0200
-0.028687,-0.239914,-0.952103,0.982284,162850.993912,2001-01-02 19:14:10.994 -0200
-0.023666,-0.195709,-1.057755,1.075968,162850.934825,2001-01-02 19:14:10.935 -0200
-0.012466,-0.211273,-0.973618,0.996355,162850.875744,2001-01-02 19:14:10.876 -0200
-0.025146,-0.210617,-0.970566,0.993474,162850.814696,2001-01-02 19:14:10.815 -0200
-0.007919,-0.218704,-0.984268,1.008305,162850.755619,2001-01-02 19:14:10.756 -0200
-0.006378,-0.166931,-1.069580,1.082547,162850.696531,2001-01-02 19:14:10.697 -0200
-0.006332,-0.171631,-1.029556,1.043783,162850.637449,2001-01-02 19:14:10.637 -0200
-0.009155,-0.182419,-1.042175,1.058059,162850.578338,2001-01-02 19:14:10.578 -0200
-0.004105,-0.223846,-1.010483,1.034988,162850.546856,2001-01-02 19:14:10.547 -0200
0.055618,-0.249908,-0.947617,0.981593,162850.487777,2001-01-02 19:14:10.488 -0200
0.034729,-0.253571,-0.965530,0.998876,162850.428692,2001-01-02 19:14:10.429 -0200
0.028442,-0.215286,-0.965012,0.989143,162850.369602,2001-01-02 19:14:10.370 -0200
0.021667,-0.270538,-0.941071,0.979425,162850.310509,2001-01-02 19:14:10.311 -0200
0.043976,-0.209793,-1.072067,1.093286,162850.251423,2001-01-02 19:14:10.251 -0200
0.078003,-0.209137,-1.056992,1.080303,162850.192348,2001-01-02 19:14:10.192 -0200
0.064438,-0.269714,-0.969589,1.008465,162850.131278,2001-01-02 19:14:10.131 -0200
0.041260,-0.290146,-0.928574,0.973723,162850.072191,2001-01-02 19:14:10.072 -0200
-0.005829,-0.219788,-0.918915,0.944852,162850.013123,2001-01-02 19:14:10.013 -0200
0.074982,-0.150833,-1.036652,1.050247,162849.954020,2001-01-02 19:14:09.954 -0200
0.016861,-0.290665,-0.947891,0.991599,162849.894857,2001-01-02 19:14:09.895 -0200
-0.022614,-0.253830,-1.005188,1.036988,162849.835855,2001-01-02 19:14:09.836 -0200
-0.023392,-0.279144,-0.951385,0.991768,162849.804345,2001-01-02 19:14:09.804 -0200
-0.016815,-0.236160,-0.982422,1.010548,162849.772832,2001-01-02 19:14:09.773 -0200
-0.000412,-0.188934,-1.015335,1.032764,162849.713748,2001-01-02 19:14:09.714 -0200
0.002441,-0.221191,-1.024109,1.047726,162849.652713,2001-01-02 19:14:09.653 -0200
0.028275,-0.199051,-1.044128,1.063308,162849.593614,2001-01-02 19:14:09.594 -0200
0.001495,-0.226883,-1.032623,1.057255,162849.562108,2001-01-02 19:14:09.562 -0200
0.011063,-0.271988,-0.962784,1.000526,162849.503027,2001-01-02 19:14:09.503 -0200
-0.015839,-0.206345,-1.035034,1.055521,162849.443943,2001-01-02 19:14:09.444 -0200
0.087860,-0.225998,-0.943268,0.973935,162849.384859,2001-01-02 19:14:09.385 -0200
0.014877,-0.158829,-1.020050,1.032449,162849.325779,2001-01-02 19:14:09.326 -0200
0.038315,-0.229202,-0.989716,1.016631,162849.294279,2001-01-02 19:14:09.294 -0200
0.062149,-0.222321,-1.010925,1.036947,162849.235179,2001-01-02 19:14:09.235 -0200
0.028442,-0.233475,-1.013016,1.039962,162849.203661,2001-01-02 19:14:09.204 -0200
0.053116,-0.239517,-1.002579,1.032160,162849.144531,2001-01-02 19:14:09.145 -0200
0.027512,-0.190643,-1.030899,1.048740,162849.085479,2001-01-02 19:14:09.085 -0200
0.037445,-0.224747,-0.890945,0.919618,162849.026390,2001-01-02 19:14:09.026 -0200
-0.011154,-0.242813,-0.978378,1.008120,162848.967306,2001-01-02 19:14:08.967 -0200
-0.021759,-0.229584,-0.928818,0.957019,162848.935794,2001-01-02 19:14:08.936 -0200
0.081985,-0.159836,-1.024002,1.039639,162848.876710,2001-01-02 19:14:08.877 -0200
-0.005661,-0.206558,-0.987808,1.009189,162848.817629,2001-01-02 19:14:08.818 -0200
0.068268,-0.186508,-0.979706,0.999635,162848.758545,2001-01-02 19:14:08.759 -0200
0.028046,-0.201050,-0.998199,1.018631,162848.697386,2001-01-02 19:14:08.697 -0200
0.019272,-0.260773,-1.006042,1.039469,162848.638402,2001-01-02 19:14:08.638 -0200
-0.016830,-0.219070,-1.068436,1.090793,162848.579360,2001-01-02 19:14:08.579 -0200
0.000687,-0.235046,-0.986877,1.014482,162848.520233,2001-01-02 19:14:08.520 -0200
-0.020370,-0.211349,-0.928528,0.952495,162848.461149,2001-01-02 19:14:08.461 -0200
-0.027634,-0.242203,-0.943680,0.974658,162848.402069,2001-01-02 19:14:08.402 -0200
-0.026672,-0.229462,-0.993195,1.019706,162848.342873,2001-01-02 19:14:08.343 -0200
0.036240,-0.165802,-1.041931,1.055663,162848.283895,2001-01-02 19:14:08.284 -0200
0.039902,-0.248291,-1.001572,1.032660,162848.224708,2001-01-02 19:14:08.225 -0200
-0.029541,-0.235687,-0.918274,0.948498,162848.165728,2001-01-02 19:14:08.166 -0200
0.004364,-0.172409,-1.098419,1.111876,162848.106643,2001-01-02 19:14:08.107 -0200
0.049789,-0.175247,-0.981110,0.997881,162848.047557,2001-01-02 19:14:08.048 -0200
0.009552,-0.139740,-1.091690,1.100639,162847.988477,2001-01-02 19:14:07.988 -0200
0.077805,-0.259125,-0.953690,0.991324,162847.929401,2001-01-02 19:14:07.929 -0200
0.064987,-0.186218,-0.961685,0.981702,162847.870322,2001-01-02 19:14:07.870 -0200
0.020676,-0.204849,-0.961411,0.983209,162847.811236,2001-01-02 19:14:07.811 -0200
0.062393,-0.193314,-0.956711,0.978038,162847.752166,2001-01-02 19:14:07.752 -0200
