x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date
0.086029,-0.261444,-0.988495,1.026098,251700.204926,2001-01-03 19:55:00.205 -0200
0.095383,-0.253387,-0.928513,0.967181,251700.175473,2001-01-03 19:55:00.175 -0200
0.075241,-0.239441,-0.945892,0.978624,251700.146021,2001-01-03 19:55:00.146 -0200
0.041000,-0.250443,-0.970245,1.002885,251700.116566,2001-01-03 19:55:00.117 -0200
0.027649,-0.262772,-0.988785,1.023479,251700.087113,2001-01-03 19:55:00.087 -0200
0.028305,-0.285950,-0.980911,1.022133,251700.057658,2001-01-03 19:55:00.058 -0200
0.029083,-0.285828,-0.922470,0.966175,251700.028201,2001-01-03 19:55:00.028 -0200
0.063782,-0.251160,-0.984299,1.017838,251699.998745,2001-01-03 19:54:59.999 -0200
0.117386,-0.213806,-1.116989,1.143310,251699.969291,2001-01-03 19:54:59.969 -0200
0.192596,-0.222504,-1.082153,1.121453,251699.939837,2001-01-03 19:54:59.940 -0200
0.133163,-0.231049,-1.019806,1.054097,251699.910382,2001-01-03 19:54:59.910 -0200
0.135773,-0.288193,-1.020294,1.068873,251699.880926,2001-01-03 19:54:59.881 -0200
0.144547,-0.277954,-0.942551,0.993254,251699.851471,2001-01-03 19:54:59.851 -0200
0.090591,-0.209244,-0.885712,0.914590,251699.822017,2001-01-03 19:54:59.822 -0200
0.066269,-0.219193,-0.923584,0.951548,251699.792568,2001-01-03 19:54:59.793 -0200
0.060684,-0.247360,-0.956192,0.989532,251699.763116,2001-01-03 19:54:59.763 -0200
0.059372,-0.207291,-0.924179,0.949000,251699.733664,2001-01-03 19:54:59.734 -0200
0.038116,-0.156937,-0.899902,0.914279,251699.704209,2001-01-03 19:54:59.704 -0200
0.079544,-0.229843,-0.933060,0.964238,251699.674755,2001-01-03 19:54:59.675 -0200
0.066345,-0.231140,-0.924164,0.954938,251699.645294,2001-01-03 19:54:59.645 -0200
0.145065,-0.193069,-0.947571,0.977860,251699.615846,2001-01-03 19:54:59.616 -0200
0.111847,-0.194656,-1.008270,1.032962,251699.586392,2001-01-03 19:54:59.586 -0200
0.128845,-0.347076,-1.015442,1.080826,251699.556940,2001-01-03 19:54:59.557 -0200
0.072495,-0.368317,-0.883240,0.959701,251699.527490,2001-01-03 19:54:59.527 -0200
0.064224,-0.370895,-0.845398,0.925411,251699.498008,2001-01-03 19:54:59.498 -0200
0.028351,-0.353348,-0.905853,0.972743,251699.468558,2001-01-03 19:54:59.469 -0200
0.068954,-0.295349,-0.899292,0.949058,251699.439111,2001-01-03 19:54:59.439 -0200
0.013351,-0.169342,-0.933487,0.948817,251699.409662,2001-01-03 19:54:59.410 -0200
0.067001,-0.145264,-1.080505,1.092283,251699.380213,2001-01-03 19:54:59.380 -0200
0.062271,-0.225006,-1.189453,1.212149,251699.350763,2001-01-03 19:54:59.351 -0200
0.028976,-0.401962,-1.095673,1.167438,251699.321313,2001-01-03 19:54:59.321 -0200
0.062424,-0.409195,-1.066055,1.143596,251699.291860,2001-01-03 19:54:59.292 -0200
0.071991,-0.328354,-1.111603,1.161318,251699.262408,2001-01-03 19:54:59.262 -0200
0.035187,-0.288559,-1.034317,1.074391,251699.232953,2001-01-03 19:54:59.233 -0200
0.039108,-0.312866,-0.887039,0.941410,251699.203502,2001-01-03 19:54:59.204 -0200
0.042175,-0.325668,-0.901154,0.959123,251699.174049,2001-01-03 19:54:59.174 -0200
0.034698,-0.300446,-0.935013,0.982711,251699.144598,2001-01-03 19:54:59.145 -0200
0.048828,-0.309906,-0.854416,0.910194,251699.115144,2001-01-03 19:54:59.115 -0200
0.018127,-0.261124,-0.761627,0.805351,251699.085690,2001-01-03 19:54:59.086 -0200
0.037521,-0.258652,-0.825424,0.865814,251699.056238,2001-01-03 19:54:59.056 -0200
0.083405,-0.221664,-0.917786,0.947851,251699.026787,2001-01-03 19:54:59.027 -0200
0.049179,-0.179962,-0.943344,0.961615,251698.997335,2001-01-03 19:54:58.997 -0200
-0.049530,-0.155518,-0.972168,0.985774,251698.967883,2001-01-03 19:54:58.968 -0200
-0.013992,-0.393997,-1.019867,1.093416,251698.938431,2001-01-03 19:54:58.938 -0200
0.060837,-0.520218,-0.952408,1.086926,251698.908980,2001-01-03 19:54:58.909 -0200
0.047882,-0.268555,-0.856125,0.898534,251698.879527,2001-01-03 19:54:58.880 -0200
0.044983,-0.003265,-1.037018,1.037998,251698.850073,2001-01-03 19:54:58.850 -0200
0.074036,-0.151733,-1.220123,1.231749,251698.820619,2001-01-03 19:54:58.821 -0200
0.043823,-0.366745,-1.029266,1.093532,251698.791164,2001-01-03 19:54:58.791 -0200
0.087265,-0.402618,-0.931808,1.018815,251698.761711,2001-01-03 19:54:58.762 -0200
0.071960,-0.196671,-1.122849,1.142211,251698.732258,2001-01-03 19:54:58.732 -0200
0.101242,-0.128738,-1.173782,1.185153,251698.702806,2001-01-03 19:54:58.703 -0200
0.111557,-0.082977,-1.052963,1.062103,251698.673350,2001-01-03 19:54:58.673 -0200
0.117233,-0.101105,-0.977814,0.989993,251698.643898,2001-01-03 19:54:58.644 -0200
0.066833,-0.172760,-0.894455,0.913434,251698.614447,2001-01-03 19:54:58.614 -0200
-0.002548,-0.159073,-0.882462,0.896688,251698.584995,2001-01-03 19:54:58.585 -0200
0.068420,-0.110947,-0.833344,0.843476,251698.555542,2001-01-03 19:54:58.556 -0200
0.128250,-0.093185,-0.803238,0.818732,251698.526088,2001-01-03 19:54:58.526 -0200
0.121445,-0.080322,-0.942932,0.954108,251698.496639,2001-01-03 19:54:58.497 -0200
0.081528,-0.043610,-1.047287,1.051360,251698.467190,2001-01-03 19:54:58.467 -0200
0.150528,-0.111710,-0.999039,1.016472,251698.437740,2001-01-03 19:54:58.438 -0200
0.228302,-0.312775,-0.910965,0.989852,251698.408291,2001-01-03 19:54:58.408 -0200
0.174149,-0.230438,-0.842957,0.891070,251698.378838,2001-01-03 19:54:58.379 -0200
0.199631,-0.003418,-0.942566,0.963480,251698.349388,2001-01-03 19:54:58.349 -0200
0.287170,-0.009125,-1.175293,1.209902,251698.319935,2001-01-03 19:54:58.320 -0200
0.279755,-0.283081,-1.123352,1.191771,251698.290487,2001-01-03 19:54:58.290 -0200
0.258255,-0.444489,-0.972488,1.100000,251698.261036,2001-01-03 19:54:58.261 -0200
0.229904,-0.290802,-0.918793,0.990758,251698.231585,2001-01-03 19:54:58.232 -0200
0.218124,-0.222214,-1.051193,1.096341,251698.202134,2001-01-03 19:54:58.202 -0200
0.154755,-0.273621,-1.112244,1.155813,251698.172680,2001-01-03 19:54:58.173 -0200
0.109772,-0.259766,-1.003418,1.042293,251698.143228,2001-01-03 19:54:58.143 -0200
0.126541,-0.257080,-0.941345,0.983989,251698.113777,2001-01-03 19:54:58.114 -0200
0.116394,-0.288773,-0.935257,0.985719,251698.084326,2001-01-03 19:54:58.084 -0200
0.083405,-0.294403,-0.878342,0.930115,251698.054876,2001-01-03 19:54:58.055 -0200
0.129364,-0.178040,-0.881500,0.908557,251698.025424,2001-01-03 19:54:58.025 -0200
0.164307,-0.081177,-1.035812,1.051900,251697.995970,2001-01-03 19:54:57.996 -0200
0.076721,-0.119949,-1.120499,1.129509,251697.966516,2001-01-03 19:54:57.967 -0200
0.016403,-0.261719,-1.002151,1.035893,251697.937063,2001-01-03 19:54:57.937 -0200
0.034637,-0.302521,-0.841400,0.894803,251697.907612,2001-01-03 19:54:57.908 -0200
0.028259,-0.204178,-0.821274,0.846745,251697.878163,2001-01-03 19:54:57.878 -0200
0.010162,-0.079086,-0.925262,0.928692,251697.848712,2001-01-03 19:54:57.849 -0200
0.021164,-0.094635,-0.990219,0.994956,251697.819263,2001-01-03 19:54:57.819 -0200
0.042450,-0.202026,-0.952728,0.974837,251697.789814,2001-01-03 19:54:57.790 -0200
0.031296,-0.272278,-1.069763,1.104313,251697.760360,2001-01-03 19:54:57.760 -0200
0.058716,-0.157272,-1.114609,1.127180,251697.730909,2001-01-03 19:54:57.731 -0200
0.098389,-0.086838,-1.111160,1.118883,251697.701457,2001-01-03 19:54:57.701 -0200
0.132095,-0.102936,-1.114929,1.127436,251697.672007,2001-01-03 19:54:57.672 -0200
0.104401,-0.184357,-0.999542,1.021749,251697.642555,2001-01-03 19:54:57.643 -0200
0.050293,-0.260239,-0.898941,0.937203,251697.613105,2001-01-03 19:54:57.613 -0200
0.084427,-0.224884,-0.812866,0.847616,251697.583654,2001-01-03 19:54:57.584 -0200
0.149048,-0.193756,-0.759064,0.797455,251697.554199,2001-01-03 19:54:57.554 -0200
0.104340,-0.162292,-0.800339,0.823266,251697.524747,2001-01-03 19:54:57.525 -0200
0.034851,-0.186478,-0.882614,0.902771,251697.495295,2001-01-03 19:54:57.495 -0200
-0.004532,-0.205170,-0.984909,1.006062,251697.465841,2001-01-03 19:54:57.466 -0200
0.101410,-0.296005,-1.004944,1.052528,251697.436385,2001-01-03 19:54:57.436 -0200
0.141541,-0.270630,-0.947250,0.995268,251697.406936,2001-01-03 19:54:57.407 -0200
0.168335,-0.065140,-0.945602,0.962675,251697.377485,2001-01-03 19:54:57.377 -0200
0.246613,0.044388,-1.153320,1.180227,251697.348032,2001-01-03 19:54:57.348 -0200
0.291931,-0.148849,-1.241165,1.283694,251697.318582,2001-01-03 19:54:57.319 -0200
0.276306,-0.385620,-1.046600,1.149095,251697.289128,2001-01-03 19:54:57.289 -0200
0.274628,-0.348938,-0.981552,1.077322,251697.259672,2001-01-03 19:54:57.260 -0200
0.245041,-0.276077,-1.116058,1.175521,251697.230224,2001-01-03 19:54:57.230 -0200
0.182190,-0.290268,-1.114288,1.165799,251697.200772,2001-01-03 19:54:57.201 -0200
0.177979,-0.247604,-0.975433,1.021986,251697.171323,2001-01-03 19:54:57.171 -0200
0.141464,-0.221756,-0.896667,0.934452,251697.141844,2001-01-03 19:54:57.142 -0200
0.093765,-0.245972,-0.870148,0.909094,251697.112423,2001-01-03 19:54:57.112 -0200
0.068161,-0.272568,-0.822952,0.869592,251697.082950,2001-01-03 19:54:57.083 -0200
0.072311,-0.212128,-0.831802,0.861465,251697.053521,2001-01-03 19:54:57.054 -0200
0.089188,-0.125504,-0.937759,0.950315,251697.024067,2001-01-03 19:54:57.024 -0200
0.064224,-0.124222,-1.057739,1.066943,251696.994616,2001-01-03 19:54:56.995 -0200
0.022995,-0.242569,-1.030945,1.059347,251696.965166,2001-01-03 19:54:56.965 -0200
0.033691,-0.321396,-0.913361,0.968844,251696.935713,2001-01-03 19:54:56.936 -0200
0.050705,-0.198227,-0.936707,0.958793,251696.906257,2001-01-03 19:54:56.906 -0200
0.066940,-0.100372,-1.137589,1.143968,251696.876808,2001-01-03 19:54:56.877 -0200
0.116058,-0.178909,-1.168289,1.187593,251696.847357,2001-01-03 19:54:56.847 -0200
0.165604,-0.332291,-0.935333,1.006325,251696.817904,2001-01-03 19:54:56.818 -0200
0.126205,-0.345779,-0.941742,1.011123,251696.788449,2001-01-03 19:54:56.788 -0200
0.108704,-0.166306,-1.034775,1.053676,251696.758993,2001-01-03 19:54:56.759 -0200
0.140198,-0.102417,-1.058502,1.072647,251696.729514,2001-01-03 19:54:56.730 -0200
0.113739,-0.115036,-1.079285,1.091341,251696.700087,2001-01-03 19:54:56.700 -0200
0.088135,-0.128342,-1.044617,1.056155,251696.670637,2001-01-03 19:54:56.671 -0200
0.079498,-0.157013,-0.906128,0.923061,251696.641187,2001-01-03 19:54:56.641 -0200
0.075592,-0.160065,-0.858231,0.876296,251696.611737,2001-01-03 19:54:56.612 -0200
0.128128,-0.163498,-0.810806,0.836992,251696.582284,2001-01-03 19:54:56.582 -0200
0.175797,-0.161682,-0.733841,0.771731,251696.552813,2001-01-03 19:54:56.553 -0200
0.166580,-0.171280,-0.778931,0.814751,251696.523384,2001-01-03 19:54:56.523 -0200
0.123108,-0.206665,-0.903397,0.934875,251696.493937,2001-01-03 19:54:56.494 -0200
0.123840,-0.280823,-0.890518,0.941924,251696.464487,2001-01-03 19:54:56.464 -0200
0.160995,-0.396759,-0.859070,0.959864,251696.435036,2001-01-03 19:54:56.435 -0200
0.175262,-0.261765,-0.921021,0.973405,251696.405583,2001-01-03 19:54:56.406 -0200
0.245346,-0.057800,-1.027802,1.058259,251696.376127,2001-01-03 19:54:56.376 -0200
0.363937,-0.137543,-1.063843,1.132753,251696.346671,2001-01-03 19:54:56.347 -0200
0.307877,-0.344513,-1.120834,1.212331,251696.317217,2001-01-03 19:54:56.317 -0200
0.238144,-0.319229,-1.136841,1.204586,251696.287765,2001-01-03 19:54:56.288 -0200
0.298264,-0.271301,-1.192886,1.259184,251696.258312,2001-01-03 19:54:56.258 -0200
0.209076,-0.186966,-1.189850,1.222461,251696.228860,2001-01-03 19:54:56.229 -0200
0.142960,-0.236511,-1.029343,1.065796,251696.199407,2001-01-03 19:54:56.199 -0200
0.112457,-0.297379,-0.919220,0.972649,251696.169956,2001-01-03 19:54:56.170 -0200
0.040298,-0.367477,-0.872894,0.947949,251696.140505,2001-01-03 19:54:56.141 -0200
0.028778,-0.371338,-0.801346,0.883671,251696.111055,2001-01-03 19:54:56.111 -0200
0.063309,-0.269318,-0.826065,0.871162,251696.081605,2001-01-03 19:54:56.082 -0200
0.068619,-0.205124,-0.972641,0.996401,251696.052157,2001-01-03 19:54:56.052 -0200
0.024506,-0.194351,-1.025574,1.044114,251696.022707,2001-01-03 19:54:56.023 -0200
0.045425,-0.245422,-0.960953,0.992837,251695.993258,2001-01-03 19:54:55.993 -0200
0.107117,-0.335327,-0.889435,0.956563,251695.963807,2001-01-03 19:54:55.964 -0200
0.083450,-0.234650,-0.867554,0.902593,251695.934357,2001-01-03 19:54:55.934 -0200
0.081390,-0.094879,-0.984848,0.992750,251695.904905,2001-01-03 19:54:55.905 -0200
0.104752,-0.136978,-1.098206,1.111662,251695.875456,2001-01-03 19:54:55.875 -0200
0.088913,-0.308380,-0.982452,1.033546,251695.845995,2001-01-03 19:54:55.846 -0200
0.084549,-0.389450,-0.955551,1.035325,251695.816558,2001-01-03 19:54:55.817 -0200
0.089523,-0.238831,-1.030807,1.061894,251695.787108,2001-01-03 19:54:55.787 -0200
0.094513,-0.123047,-1.131149,1.141741,251695.757658,2001-01-03 19:54:55.758 -0200
0.138458,-0.124161,-1.102310,1.117888,251695.728211,2001-01-03 19:54:55.728 -0200
0.165176,-0.208450,-0.973068,1.008760,251695.698761,2001-01-03 19:54:55.699 -0200
0.110733,-0.234970,-0.887253,0.924495,251695.669308,2001-01-03 19:54:55.669 -0200
0.108154,-0.245697,-0.858566,0.899556,251695.639852,2001-01-03 19:54:55.640 -0200
0.140869,-0.265930,-0.801056,0.855718,251695.610399,2001-01-03 19:54:55.610 -0200
0.152328,-0.235428,-0.811646,0.858719,251695.580944,2001-01-03 19:54:55.581 -0200
0.101974,-0.165237,-0.895721,0.916526,251695.551491,2001-01-03 19:54:55.551 -0200
0.044861,-0.136658,-0.954666,0.965440,251695.522037,2001-01-03 19:54:55.522 -0200
0.106857,-0.223938,-0.943542,0.975622,251695.492585,2001-01-03 19:54:55.493 -0200
0.185791,-0.359558,-0.883560,0.971843,251695.463132,2001-01-03 19:54:55.463 -0200
0.151321,-0.193985,-0.897797,0.930896,251695.433676,2001-01-03 19:54:55.434 -0200
0.149002,0.015839,-1.091248,1.101487,251695.404224,2001-01-03 19:54:55.404 -0200
0.239578,-0.106598,-1.248947,1.276178,251695.374770,2001-01-03 19:54:55.375 -0200
0.196625,-0.324509,-1.062805,1.128504,251695.345316,2001-01-03 19:54:55.345 -0200
0.207367,-0.410141,-0.954529,1.059406,251695.315862,2001-01-03 19:54:55.316 -0200
0.190811,-0.289871,-1.031616,1.088424,251695.286407,2001-01-03 19:54:55.286 -0200
0.172928,-0.257126,-1.065735,1.109869,251695.256954,2001-01-03 19:54:55.257 -0200
0.143845,-0.274704,-1.016190,1.062448,251695.227501,2001-01-03 19:54:55.228 -0200
0.189713,-0.269592,-0.960449,1.015447,251695.198047,2001-01-03 19:54:55.198 -0200
0.132278,-0.265503,-0.883270,0.931749,251695.168595,2001-01-03 19:54:55.169 -0200
0.092468,-0.315582,-0.806030,0.870533,251695.139143,2001-01-03 19:54:55.139 -0200
0.094421,-0.296921,-0.805923,0.864054,251695.109688,2001-01-03 19:54:55.110 -0200
0.081146,-0.200775,-0.908661,0.934109,251695.080231,2001-01-03 19:54:55.080 -0200
0.087189,-0.209946,-1.071167,1.095024,251695.050776,2001-01-03 19:54:55.051 -0200
-0.008682,-0.256485,-1.050217,1.081117,251695.021325,2001-01-03 19:54:55.021 -0200
0.035126,-0.353256,-0.904465,0.971638,251694.991874,2001-01-03 19:54:54.992 -0200
0.082596,-0.279877,-0.815460,0.866100,251694.962425,2001-01-03 19:54:54.962 -0200
0.116257,-0.108719,-0.888229,0.902378,251694.932977,2001-01-03 19:54:54.933 -0200
0.121933,-0.036377,-1.076309,1.083805,251694.903526,2001-01-03 19:54:54.904 -0200
0.090088,-0.077469,-1.146652,1.152792,251694.874076,2001-01-03 19:54:54.874 -0200
0.102707,-0.249954,-1.027618,1.062556,251694.844625,2001-01-03 19:54:54.845 -0200
0.030685,-0.338898,-1.066559,1.119527,251694.815176,2001-01-03 19:54:54.815 -0200
-0.001663,-0.236328,-1.132523,1.156919,251694.785723,2001-01-03 19:54:54.786 -0200
0.007034,-0.112656,-1.121643,1.127308,251694.756272,2001-01-03 19:54:54.756 -0200
0.071365,-0.138657,-1.090042,1.101141,251694.726822,2001-01-03 19:54:54.727 -0200
0.052490,-0.204742,-0.969696,0.992464,251694.697371,2001-01-03 19:54:54.697 -0200
0.014359,-0.215332,-0.854645,0.881471,251694.667921,2001-01-03 19:54:54.668 -0200
0.029877,-0.183868,-0.836990,0.857469,251694.638468,2001-01-03 19:54:54.638 -0200
0.098129,-0.144989,-0.836853,0.854970,251694.609018,2001-01-03 19:54:54.609 -0200
0.182281,-0.064087,-0.868454,0.889689,251694.579565,2001-01-03 19:54:54.580 -0200
0.186279,-0.019150,-1.022781,1.039783,251694.550113,2001-01-03 19:54:54.550 -0200
0.143372,-0.066528,-1.062500,1.074192,251694.520654,2001-01-03 19:54:54.521 -0200
0.187988,-0.213409,-0.878204,0.923107,251694.491195,2001-01-03 19:54:54.491 -0200
0.202225,-0.372406,-0.800369,0.905633,251694.461742,2001-01-03 19:54:54.462 -0200
0.170944,-0.185852,-0.856262,0.892719,251694.432288,2001-01-03 19:54:54.432 -0200
0.185669,-0.011154,-1.016083,1.032967,251694.402834,2001-01-03 19:54:54.403 -0200
0.295105,-0.132477,-1.145447,1.190246,251694.373383,2001-01-03 19:54:54.373 -0200
0.241409,-0.326614,-1.037567,1.114227,251694.343934,2001-01-03 19:54:54.344 -0200
0.188370,-0.399811,-1.032959,1.123537,251694.314482,2001-01-03 19:54:54.314 -0200
0.180969,-0.267426,-1.093857,1.140521,251694.285034,2001-01-03 19:54:54.285 -0200
0.172409,-0.213715,-1.132507,1.165320,251694.255585,2001-01-03 19:54:54.256 -0200
0.157669,-0.192398,-1.114517,1.141939,251694.226134,2001-01-03 19:54:54.226 -0200
0.159027,-0.231155,-0.999695,1.038322,251694.196682,2001-01-03 19:54:54.197 -0200
0.085037,-0.287949,-0.845291,0.897030,251694.167232,2001-01-03 19:54:54.167 -0200
0.118393,-0.319763,-0.730713,0.806354,251694.137781,2001-01-03 19:54:54.138 -0200
0.121964,-0.243576,-0.762054,0.809278,251694.108333,2001-01-03 19:54:54.108 -0200
0.102600,-0.165619,-0.947525,0.967347,251694.078883,2001-01-03 19:54:54.079 -0200
0.010468,-0.150131,-1.064896,1.075477,251694.049433,2001-01-03 19:54:54.049 -0200
0.038559,-0.280426,-0.997421,1.036810,251694.019981,2001-01-03 19:54:54.020 -0200
0.083740,-0.407242,-0.875900,0.969567,251693.990527,2001-01-03 19:54:53.991 -0200
0.045059,-0.222107,-0.925735,0.953073,251693.961076,2001-01-03 19:54:53.961 -0200
0.071548,-0.059723,-1.108810,1.112720,251693.931628,2001-01-03 19:54:53.932 -0200
0.166656,-0.138550,-1.145432,1.165755,251693.902174,2001-01-03 19:54:53.902 -0200
0.112625,-0.227158,-0.929962,0.963906,251693.872722,2001-01-03 19:54:53.873 -0200
0.070007,-0.280792,-0.967514,1.009866,251693.843273,2001-01-03 19:54:53.843 -0200
0.064224,-0.185593,-1.113358,1.130546,251693.813826,2001-01-03 19:54:53.814 -0200
0.067001,-0.071823,-1.066101,1.070616,251693.784376,2001-01-03 19:54:53.784 -0200
0.084808,-0.075912,-0.997559,1.004031,251693.754924,2001-01-03 19:54:53.755 -0200
0.082382,-0.128128,-1.031326,1.042515,251693.725475,2001-01-03 19:54:53.725 -0200
0.015762,-0.187729,-0.980377,0.998314,251693.696027,2001-01-03 19:54:53.696 -0200
0.062729,-0.192688,-0.796524,0.821897,251693.666577,2001-01-03 19:54:53.667 -0200
0.133575,-0.194748,-0.737656,0.774535,251693.637127,2001-01-03 19:54:53.637 -0200
0.119781,-0.148285,-0.799759,0.822162,251693.607675,2001-01-03 19:54:53.608 -0200
0.077118,-0.094650,-0.893097,0.901403,251693.578221,2001-01-03 19:54:53.578 -0200
0.130630,-0.110275,-0.967468,0.982456,251693.548768,2001-01-03 19:54:53.549 -0200
0.247726,-0.261948,-0.936340,1.003353,251693.519313,2001-01-03 19:54:53.519 -0200
0.185425,-0.237595,-0.861267,0.912477,251693.489859,2001-01-03 19:54:53.490 -0200
0.147324,-0.060898,-0.999084,1.011723,251693.460406,2001-01-03 19:54:53.460 -0200
0.232086,-0.078979,-1.213913,1.238421,251693.430951,2001-01-03 19:54:53.431 -0200
0.250870,-0.303207,-1.118179,1.185409,251693.401498,2001-01-03 19:54:53.401 -0200
0.185883,-0.459091,-0.968994,1.088240,251693.372046,2001-01-03 19:54:53.372 -0200
0.182236,-0.372940,-1.022186,1.103249,251693.342593,2001-01-03 19:54:53.343 -0200
0.171646,-0.281372,-1.069809,1.119430,251693.313142,2001-01-03 19:54:53.313 -0200
0.171402,-0.251312,-1.085983,1.127784,251693.283687,2001-01-03 19:54:53.284 -0200
0.164047,-0.216522,-1.043289,1.078075,251693.254236,2001-01-03 19:54:53.254 -0200
0.155243,-0.244934,-0.970627,1.013020,251693.224780,2001-01-03 19:54:53.225 -0200
0.092545,-0.271469,-0.890503,0.935551,251693.195325,2001-01-03 19:54:53.195 -0200
0.084030,-0.279282,-0.817902,0.868345,251693.165864,2001-01-03 19:54:53.166 -0200
0.107300,-0.218231,-0.839890,0.874387,251693.136414,2001-01-03 19:54:53.136 -0200
0.100418,-0.180557,-0.987961,1.009332,251693.106961,2001-01-03 19:54:53.107 -0200
0.038605,-0.184189,-1.056366,1.072998,251693.077506,2001-01-03 19:54:53.078 -0200
0.019867,-0.273041,-0.996872,1.033779,251693.048049,2001-01-03 19:54:53.048 -0200
0.048447,-0.354233,-0.944778,1.010165,251693.018597,2001-01-03 19:54:53.019 -0200
0.056061,-0.233810,-0.925919,0.956627,251692.989139,2001-01-03 19:54:52.989 -0200
0.073349,-0.104706,-1.064194,1.071845,251692.959690,2001-01-03 19:54:52.960 -0200
0.084396,-0.153976,-1.147415,1.160773,251692.930237,2001-01-03 19:54:52.930 -0200
0.088196,-0.270355,-0.986786,1.026945,251692.900781,2001-01-03 19:54:52.901 -0200
0.056030,-0.273819,-0.982071,1.021068,251692.871326,2001-01-03 19:54:52.871 -0200
0.075623,-0.137787,-1.078949,1.090337,251692.841875,2001-01-03 19:54:52.842 -0200
0.094147,-0.090424,-1.040985,1.049138,251692.812397,2001-01-03 19:54:52.812 -0200
0.053864,-0.130310,-0.966080,0.976316,251692.782961,2001-01-03 19:54:52.783 -0200
0.027588,-0.189117,-0.884232,0.904650,251692.753503,2001-01-03 19:54:52.754 -0200
0.024246,-0.222366,-0.806259,0.836713,251692.724045,2001-01-03 19:54:52.724 -0200
0.021378,-0.167191,-0.736023,0.755076,251692.694588,2001-01-03 19:54:52.695 -0200
